normalized_phase,time_from_motion_start_seconds,joint_name,joint_index,baseline_position,position,position_relative_to_baseline,velocity,effort,source_time_ns,receive_wall_ns,receive_monotonic_ns
0.21163757658276272,1.1977452960000008,left_wrist_roll_joint,6,-0.01811981201171875,-1.0782403945922852,-1.0601205825805664,-0.34432220458984375,-0.27350425720214844,1786663945327570093,1786663945377595085,14082452689808
0.21163757658276272,1.1977452960000008,right_shoulder_pitch_joint,7,0.3975830078125,0.0033555030822753906,-0.3942275047302246,-0.05494499206542969,-0.02930450439453125,1786663945327570093,1786663945377595085,14082452689808
0.21163757658276272,1.1977452960000008,right_shoulder_roll_joint,8,0.012942790985107422,-2.180427074432373,-2.1933698654174805,-0.5555553436279297,-0.7325973510742188,1786663945327570093,1786663945377595085,14082452689808
0.21163757658276272,1.1977452960000008,right_shoulder_yaw_joint,9,0.006040096282958984,-1.5515036582946777,-1.5575437545776367,-0.5067157745361328,-0.08791351318359375,1786663945327570093,1786663945377595085,14082452689808
0.21163757658276272,1.1977452960000008,right_elbow_joint,10,-1.1712737083435059,-1.438565731048584,-0.2672920227050781,-0.05494499206542969,1.1428604125976562,1786663945327570093,1786663945377595085,14082452689808
0.21163757658276272,1.1977452960000008,right_wrist_yaw_joint,11,-0.00795745849609375,-1.6180391311645508,-1.610081672668457,-0.4334545135498047,-0.26373291015625,1786663945327570093,1786663945377595085,14082452689808
0.21163757658276272,1.1977452960000008,right_wrist_pitch_joint,12,0.00667572021484375,0.00591278076171875,-0.000762939453125,0.0073261260986328125,-0.14847564697265625,1786663945327570093,1786663945377595085,14082452689808
0.21163757658276272,1.1977452960000008,right_wrist_roll_joint,13,0.00591278076171875,1.0820550918579102,1.0761423110961914,0.2564105987548828,0.10158920288085938,1786663945327570093,1786663945377595085,14082452689808
0.21542602441215042,1.2191857020000008,left_shoulder_pitch_joint,0,0.3939399719238281,0.0016298294067382812,-0.39231014251708984,-0.0061054229736328125,-0.14652252197265625,1786663945347584260,1786663945399035619,14082474130214
0.21542602441215042,1.2191857020000008,left_shoulder_roll_joint,1,-0.012558937072753906,2.1879053115844727,2.2004642486572266,0.2625160217285156,0.4981689453125,1786663945347584260,1786663945399035619,14082474130214
0.21542602441215042,1.2191857020000008,left_shoulder_yaw_joint,2,-0.008532524108886719,1.562241554260254,1.5707740783691406,0.34798622131347656,-0.02930450439453125,1786663945347584260,1786663945399035619,14082474130214
0.21542602441215042,1.2191857020000008,left_elbow_joint,3,-1.1739583015441895,-1.4414420127868652,-0.2674837112426758,-0.0061054229736328125,1.0256423950195312,1786663945347584260,1786663945399035619,14082474130214
0.21542602441215042,1.2191857020000008,left_wrist_yaw_joint,4,0.012175559997558594,1.6320362091064453,1.6198606491088867,0.2625160217285156,0.26373291015625,1786663945347584260,1786663945399035619,14082474130214
0.21542602441215042,1.2191857020000008,left_wrist_pitch_joint,5,0.00209808349609375,0.00133514404296875,-0.000762939453125,-0.0073261260986328125,-0.07032966613769531,1786663945347584260,1786663945399035619,14082474130214
0.21542602441215042,1.2191857020000008,left_wrist_roll_joint,6,-0.01811981201171875,-1.0847253799438477,-1.066605567932129,-0.27106285095214844,-0.1328449249267578,1786663945347584260,1786663945399035619,14082474130214
0.21542602441215042,1.2191857020000008,right_shoulder_pitch_joint,7,0.3975830078125,0.0010547637939453125,-0.3965282440185547,-0.09157562255859375,0.14652252197265625,1786663945347584260,1786663945399035619,14082474130214
0.21542602441215042,1.2191857020000008,right_shoulder_roll_joint,8,0.012942790985107422,-2.187521457672119,-2.2004642486572266,-0.25030517578125,-0.7325973510742188,1786663945347584260,1786663945399035619,14082474130214
0.21542602441215042,1.2191857020000008,right_shoulder_yaw_joint,9,0.006040096282958984,-1.5585980415344238,-1.5646381378173828,-0.25030517578125,-0.14652252197265625,1786663945347584260,1786663945399035619,14082474130214
0.21542602441215042,1.2191857020000008,right_elbow_joint,10,-1.1712737083435059,-1.4418253898620605,-0.2705516815185547,-0.23809432983398438,1.4358978271484375,1786663945347584260,1786663945399035619,14082474130214
0.21542602441215042,1.2191857020000008,right_wrist_yaw_joint,11,-0.00795745849609375,-1.6255168914794922,-1.6175594329833984,-0.3235645294189453,-0.20513153076171875,1786663945347584260,1786663945399035619,14082474130214
0.21542602441215042,1.2191857020000008,right_wrist_pitch_joint,12,0.00667572021484375,0.00591278076171875,-0.000762939453125,0.0073261260986328125,-0.14847564697265625,1786663945347584260,1786663945399035619,14082474130214
0.21542602441215042,1.2191857020000008,right_wrist_roll_joint,13,0.00591278076171875,1.0862512588500977,1.080338478088379,0.1978015899658203,0.117218017578125,1786663945347584260,1786663945399035619,14082474130214
0.21919326369651035,1.2405060800000012,left_shoulder_pitch_joint,0,0.3939399719238281,0.0006709098815917969,-0.39326906204223633,-0.0061054229736328125,-0.14652252197265625,1786663945370574885,1786663945420355901,14082495450592
0.21919326369651035,1.2405060800000012,left_shoulder_roll_joint,1,-0.012558937072753906,2.191356658935547,2.203915596008301,0.05494499206542969,0.6739959716796875,1786663945370574885,1786663945420355901,14082495450592
0.21919326369651035,1.2405060800000012,left_shoulder_yaw_joint,2,-0.008532524108886719,1.5666513442993164,1.5751838684082031,0.16483497619628906,0.08791351318359375,1786663945370574885,1786663945420355901,14082495450592
0.21919326369651035,1.2405060800000012,left_elbow_joint,3,-1.1739583015441895,-1.441633701324463,-0.26767539978027344,-0.0061054229736328125,1.0256423950195312,1786663945370574885,1786663945420355901,14082495450592
0.21919326369651035,1.2405060800000012,left_wrist_yaw_joint,4,0.012175559997558594,1.6345291137695312,1.6223535537719727,0.07936477661132812,0.4395599365234375,1786663945370574885,1786663945420355901,14082495450592
0.21919326369651035,1.2405060800000012,left_wrist_pitch_joint,5,0.00209808349609375,0.00133514404296875,-0.000762939453125,-0.0073261260986328125,-0.07032966613769531,1786663945370574885,1786663945420355901,14082495450592
0.21919326369651035,1.2405060800000012,left_wrist_roll_joint,6,-0.01811981201171875,-1.0893030166625977,-1.071183204650879,-0.1978015899658203,-0.1797313690185547,1786663945370574885,1786663945420355901,14082495450592
0.21919326369651035,1.2405060800000012,right_shoulder_pitch_joint,7,0.3975830078125,-0.0018215179443359375,-0.39940452575683594,-0.03052520751953125,0.3223419189453125,1786663945370574885,1786663945420355901,14082495450592
0.21919326369651035,1.2405060800000012,right_shoulder_roll_joint,8,0.012942790985107422,-2.1890554428100586,-2.201998233795166,0.0061054229736328125,-1.1428604125976562,1786663945370574885,1786663945420355901,14082495450592
0.21919326369651035,1.2405060800000012,right_shoulder_yaw_joint,9,0.006040096282958984,-1.5626249313354492,-1.5686650276184082,-0.10378456115722656,-0.20513153076171875,1786663945370574885,1786663945420355901,14082495450592
0.21919326369651035,1.2405060800000012,right_elbow_joint,10,-1.1712737083435059,-1.4475774765014648,-0.276303768157959,-0.25030517578125,1.6703262329101562,1786663945370574885,1786663945420355901,14082495450592
0.21919326369651035,1.2405060800000012,right_wrist_yaw_joint,11,-0.00795745849609375,-1.6303105354309082,-1.6223530769348145,-0.10378456115722656,-0.380950927734375,1786663945370574885,1786663945420355901,14082495450592
0.21919326369651035,1.2405060800000012,right_wrist_pitch_joint,12,0.00667572021484375,0.00591278076171875,-0.000762939453125,0.0073261260986328125,-0.14847564697265625,1786663945370574885,1786663945420355901,14082495450592
0.21919326369651035,1.2405060800000012,right_wrist_roll_joint,13,0.00591278076171875,1.0908288955688477,1.084916114807129,0.16849899291992188,0.07033157348632812,1786663945370574885,1786663945420355901,14082495450592
0.2229026671647865,1.2614991409999998,left_shoulder_pitch_joint,0,0.3939399719238281,-9.584426879882812e-05,-0.39403581619262695,-0.0061054229736328125,-0.08791351318359375,1786663945391567302,1786663945441348834,14082516443653
0.2229026671647865,1.2614991409999998,left_shoulder_roll_joint,1,-0.012558937072753906,2.1915483474731445,2.2041072845458984,-0.06715583801269531,0.7912063598632812,1786663945391567302,1786663945441348834,14082516443653
0.2229026671647865,1.2614991409999998,left_shoulder_yaw_joint,2,-0.008532524108886719,1.5687603950500488,1.5772929191589355,0.16483497619628906,0.02930450439453125,1786663945391567302,1786663945441348834,14082516443653
0.2229026671647865,1.2614991409999998,left_elbow_joint,3,-1.1739583015441895,-1.441633701324463,-0.26767539978027344,0.0061054229736328125,1.0256423950195312,1786663945391567302,1786663945441348834,14082516443653
0.2229026671647865,1.2614991409999998,left_wrist_yaw_joint,4,0.012175559997558594,1.6351041793823242,1.6229286193847656,0.04273414611816406,0.4981689453125,1786663945391567302,1786663945441348834,14082516443653
0.2229026671647865,1.2614991409999998,left_wrist_pitch_joint,5,0.00209808349609375,0.00133514404296875,-0.000762939453125,-0.0073261260986328125,-0.07032966613769531,1786663945391567302,1786663945441348834,14082516443653
0.2229026671647865,1.2614991409999998,left_wrist_roll_joint,6,-0.01811981201171875,-1.0912103652954102,-1.0730905532836914,-0.08058547973632812,-0.22661781311035156,1786663945391567302,1786663945441348834,14082516443653
0.2229026671647865,1.2614991409999998,right_shoulder_pitch_joint,7,0.3975830078125,-0.00220489501953125,-0.39978790283203125,0.0061054229736328125,0.380950927734375,1786663945391567302,1786663945441348834,14082516443653
0.2229026671647865,1.2614991409999998,right_shoulder_roll_joint,8,0.012942790985107422,-2.188096523284912,-2.2010393142700195,0.06715583801269531,-1.377288818359375,1786663945391567302,1786663945441348834,14082516443653
0.2229026671647865,1.2614991409999998,right_shoulder_yaw_joint,9,0.006040096282958984,-1.5649256706237793,-1.5709657669067383,-0.03052520751953125,-0.14652252197265625,1786663945391567302,1786663945441348834,14082516443653
0.2229026671647865,1.2614991409999998,right_elbow_joint,10,-1.1712737083435059,-1.4496870040893555,-0.2784132957458496,-0.018314361572265625,1.611724853515625,1786663945391567302,1786663945441348834,14082516443653
0.2229026671647865,1.2614991409999998,right_wrist_yaw_joint,11,-0.00795745849609375,-1.6328034400939941,-1.6248459815979004,-0.10378456115722656,-0.3223419189453125,1786663945391567302,1786663945441348834,14082516443653
0.2229026671647865,1.2614991409999998,right_wrist_pitch_joint,12,0.00667572021484375,0.00591278076171875,-0.000762939453125,0.0073261260986328125,-0.14847564697265625,1786663945391567302,1786663945441348834,14082516443653
0.2229026671647865,1.2614991409999998,right_wrist_roll_joint,13,0.00591278076171875,1.0931177139282227,1.087204933166504,0.09523773193359375,0.07033157348632812,1786663945391567302,1786663945441348834,14082516443653
0.2264450818774773,1.281547143000001,left_shoulder_pitch_joint,0,0.3939399719238281,-9.584426879882812e-05,-0.39403581619262695,-0.0061054229736328125,-0.08791351318359375,1786663945406565677,1786663945461399076,14082536491655
0.2264450818774773,1.281547143000001,left_shoulder_roll_joint,1,-0.012558937072753906,2.190206527709961,2.202765464782715,-0.11599540710449219,0.9670333862304688,1786663945406565677,1786663945461399076,14082536491655
0.2264450818774773,1.281547143000001,left_shoulder_yaw_joint,2,-0.008532524108886719,1.5697193145751953,1.578251838684082,0.07936477661132812,-0.02930450439453125,1786663945406565677,1786663945461399076,14082536491655
0.2264450818774773,1.281547143000001,left_elbow_joint,3,-1.1739583015441895,-1.441633701324463,-0.26767539978027344,0.0061054229736328125,0.9670333862304688,1786663945406565677,1786663945461399076,14082536491655
0.2264450818774773,1.281547143000001,left_wrist_yaw_joint,4,0.012175559997558594,1.6356792449951172,1.6235036849975586,0.03052520751953125,0.4981689453125,1786663945406565677,1786663945461399076,14082536491655
0.2264450818774773,1.281547143000001,left_wrist_pitch_joint,5,0.00209808349609375,0.00133514404296875,-0.000762939453125,-0.0073261260986328125,-0.07032966613769531,1786663945406565677,1786663945461399076,14082536491655
0.2264450818774773,1.281547143000001,left_wrist_roll_joint,6,-0.01811981201171875,-1.0923547744750977,-1.074234962463379,-0.08058547973632812,-0.1797313690185547,1786663945406565677,1786663945461399076,14082536491655
0.2264450818774773,1.281547143000001,right_shoulder_pitch_joint,7,0.3975830078125,-0.00220489501953125,-0.39978790283203125,0.03052520751953125,0.20513153076171875,1786663945406565677,1786663945461399076,14082536491655
0.2264450818774773,1.281547143000001,right_shoulder_roll_joint,8,0.012942790985107422,-2.1867542266845703,-2.1996970176696777,0.06715583801269531,-1.4945068359375,1786663945406565677,1786663945461399076,14082536491655
0.2264450818774773,1.281547143000001,right_shoulder_yaw_joint,9,0.006040096282958984,-1.565117359161377,-1.571157455444336,0.0061054229736328125,-0.20513153076171875,1786663945406565677,1786663945461399076,14082536491655
0.2264450818774773,1.281547143000001,right_elbow_joint,10,-1.1712737083435059,-1.4496870040893555,-0.2784132957458496,0.04273414611816406,1.4945068359375,1786663945406565677,1786663945461399076,14082536491655
0.2264450818774773,1.281547143000001,right_wrist_yaw_joint,11,-0.00795745849609375,-1.6345291137695312,-1.6265716552734375,-0.128204345703125,-0.26373291015625,1786663945406565677,1786663945461399076,14082536491655
0.2264450818774773,1.281547143000001,right_wrist_pitch_joint,12,0.00667572021484375,0.00591278076171875,-0.000762939453125,0.0073261260986328125,-0.14847564697265625,1786663945406565677,1786663945461399076,14082536491655
0.2264450818774773,1.281547143000001,right_wrist_roll_joint,13,0.00591278076171875,1.094644546508789,1.0887317657470703,0.08058547973632812,0.0547027587890625,1786663945406565677,1786663945461399076,14082536491655
0.23013582105573188,1.3024345750000013,left_shoulder_pitch_joint,0,0.3939399719238281,-9.584426879882812e-05,-0.39403581619262695,-0.0061054229736328125,-0.08791351318359375,1786663945427564510,1786663945482284108,14082557379087
0.23013582105573188,1.3024345750000013,left_shoulder_roll_joint,1,-0.012558937072753906,2.1880970001220703,2.200655937194824,-0.07936477661132812,1.2014617919921875,1786663945427564510,1786663945482284108,14082557379087
0.23013582105573188,1.3024345750000013,left_shoulder_yaw_joint,2,-0.008532524108886719,1.5702943801879883,1.578826904296875,0.03052520751953125,0.08791351318359375,1786663945427564510,1786663945482284108,14082557379087
0.23013582105573188,1.3024345750000013,left_elbow_joint,3,-1.1739583015441895,-1.4412503242492676,-0.2672920227050781,0.03052520751953125,0.9670333862304688,1786663945427564510,1786663945482284108,14082557379087
0.23013582105573188,1.3024345750000013,left_wrist_yaw_joint,4,0.012175559997558594,1.635871410369873,1.6236958503723145,0.0061054229736328125,0.4981689453125,1786663945427564510,1786663945482284108,14082557379087
0.23013582105573188,1.3024345750000013,left_wrist_pitch_joint,5,0.00209808349609375,0.00133514404296875,-0.000762939453125,-0.0073261260986328125,-0.07032966613769531,1786663945427564510,1786663945482284108,14082557379087
0.23013582105573188,1.3024345750000013,left_wrist_roll_joint,6,-0.01811981201171875,-1.0934991836547852,-1.0753793716430664,-0.05128288269042969,-0.21098899841308594,1786663945427564510,1786663945482284108,14082557379087
0.23013582105573188,1.3024345750000013,right_shoulder_pitch_joint,7,0.3975830078125,-0.0018215179443359375,-0.39940452575683594,0.03052520751953125,0.26373291015625,1786663945427564510,1786663945482284108,14082557379087
0.23013582105573188,1.3024345750000013,right_shoulder_roll_joint,8,0.012942790985107422,-2.185028553009033,-2.1979713439941406,0.07936477661132812,-1.6703262329101562,1786663945427564510,1786663945482284108,14082557379087
0.23013582105573188,1.3024345750000013,right_shoulder_yaw_joint,9,0.006040096282958984,-1.565117359161377,-1.571157455444336,0.0061054229736328125,-0.20513153076171875,1786663945427564510,1786663945482284108,14082557379087
0.23013582105573188,1.3024345750000013,right_elbow_joint,10,-1.1712737083435059,-1.4494953155517578,-0.27822160720825195,0.0061054229736328125,1.5531158447265625,1786663945427564510,1786663945482284108,14082557379087
0.23013582105573188,1.3024345750000013,right_wrist_yaw_joint,11,-0.00795745849609375,-1.636446475982666,-1.6284890174865723,-0.06715583801269531,-0.26373291015625,1786663945427564510,1786663945482284108,14082557379087
0.23013582105573188,1.3024345750000013,right_wrist_pitch_joint,12,0.00667572021484375,0.00591278076171875,-0.000762939453125,0.0073261260986328125,-0.14847564697265625,1786663945427564510,1786663945482284108,14082557379087
0.23013582105573188,1.3024345750000013,right_wrist_roll_joint,13,0.00591278076171875,1.095407485961914,1.0894947052001953,0.0073261260986328125,0.08596038818359375,1786663945427564510,1786663945482284108,14082557379087
0.2337360887240804,1.3228099909999997,left_shoulder_pitch_joint,0,0.3939399719238281,9.584426879882812e-05,-0.3938441276550293,-0.0061054229736328125,-0.08791351318359375,1786663945452559468,1786663945502659556,14082577754503
0.2337360887240804,1.3228099909999997,left_shoulder_roll_joint,1,-0.012558937072753906,2.1869468688964844,2.1995058059692383,-0.03052520751953125,1.2014617919921875,1786663945452559468,1786663945502659556,14082577754503
0.2337360887240804,1.3228099909999997,left_shoulder_yaw_joint,2,-0.008532524108886719,1.5702943801879883,1.578826904296875,0.03052520751953125,0.02930450439453125,1786663945452559468,1786663945502659556,14082577754503
0.2337360887240804,1.3228099909999997,left_elbow_joint,3,-1.1739583015441895,-1.440291404724121,-0.26633310317993164,0.0061054229736328125,0.9670333862304688,1786663945452559468,1786663945502659556,14082577754503
0.2337360887240804,1.3228099909999997,left_wrist_yaw_joint,4,0.012175559997558594,1.6360630989074707,1.623887538909912,0.0061054229736328125,0.4981689453125,1786663945452559468,1786663945502659556,14082577754503
0.2337360887240804,1.3228099909999997,left_wrist_pitch_joint,5,0.00209808349609375,0.00133514404296875,-0.000762939453125,-0.0073261260986328125,-0.07032966613769531,1786663945452559468,1786663945502659556,14082577754503
0.2337360887240804,1.3228099909999997,left_wrist_roll_joint,6,-0.01811981201171875,-1.0934991836547852,-1.0753793716430664,-0.0073261260986328125,-0.22661781311035156,1786663945452559468,1786663945502659556,14082577754503
0.2337360887240804,1.3228099909999997,right_shoulder_pitch_joint,7,0.3975830078125,-0.0010547637939453125,-0.3986377716064453,0.0061054229736328125,0.20513153076171875,1786663945452559468,1786663945502659556,14082577754503
0.2337360887240804,1.3228099909999997,right_shoulder_roll_joint,8,0.012942790985107422,-2.1836867332458496,-2.196629524230957,0.03052520751953125,-1.7289352416992188,1786663945452559468,1786663945502659556,14082577754503
0.2337360887240804,1.3228099909999997,right_shoulder_yaw_joint,9,0.006040096282958984,-1.5643506050109863,-1.5703907012939453,0.0061054229736328125,-0.20513153076171875,1786663945452559468,1786663945502659556,14082577754503
0.2337360887240804,1.3228099909999997,right_elbow_joint,10,-1.1712737083435059,-1.4491114616394043,-0.27783775329589844,0.04273414611816406,1.4945068359375,1786663945452559468,1786663945502659556,14082577754503
0.2337360887240804,1.3228099909999997,right_wrist_yaw_joint,11,-0.00795745849609375,-1.637596607208252,-1.6296391487121582,-0.03052520751953125,-0.26373291015625,1786663945452559468,1786663945502659556,14082577754503
0.2337360887240804,1.3228099909999997,right_wrist_pitch_joint,12,0.00667572021484375,0.00591278076171875,-0.000762939453125,0.0073261260986328125,-0.14847564697265625,1786663945452559468,1786663945502659556,14082577754503
0.2337360887240804,1.3228099909999997,right_wrist_roll_joint,13,0.00591278076171875,1.095407485961914,1.0894947052001953,-0.0073261260986328125,0.10158920288085938,1786663945452559468,1786663945502659556,14082577754503
0.23741061192104038,1.3436056500000007,left_shoulder_pitch_joint,0,0.3939399719238281,0.0010547637939453125,-0.3928852081298828,-0.0061054229736328125,-0.20513153076171875,1786663945473559760,1786663945523455567,14082598550162
0.23741061192104038,1.3436056500000007,left_shoulder_roll_joint,1,-0.012558937072753906,2.1867551803588867,2.1993141174316406,-0.0061054229736328125,1.2014617919921875,1786663945473559760,1786663945523455567,14082598550162
0.23741061192104038,1.3436056500000007,left_shoulder_yaw_joint,2,-0.008532524108886719,1.5702943801879883,1.578826904296875,-0.0061054229736328125,0.08791351318359375,1786663945473559760,1786663945523455567,14082598550162
0.23741061192104038,1.3436056500000007,left_elbow_joint,3,-1.1739583015441895,-1.4400997161865234,-0.266141414642334,-0.0061054229736328125,0.9670333862304688,1786663945473559760,1786663945523455567,14082598550162
0.23741061192104038,1.3436056500000007,left_wrist_yaw_joint,4,0.012175559997558594,1.6360630989074707,1.623887538909912,0.0061054229736328125,0.4395599365234375,1786663945473559760,1786663945523455567,14082598550162
0.23741061192104038,1.3436056500000007,left_wrist_pitch_joint,5,0.00209808349609375,0.00133514404296875,-0.000762939453125,-0.0073261260986328125,-0.07032966613769531,1786663945473559760,1786663945523455567,14082598550162
0.23741061192104038,1.3436056500000007,left_wrist_roll_joint,6,-0.01811981201171875,-1.0934991836547852,-1.0753793716430664,-0.0073261260986328125,-0.22661781311035156,1786663945473559760,1786663945523455567,14082598550162
0.23741061192104038,1.3436056500000007,right_shoulder_pitch_joint,7,0.3975830078125,-0.0002875328063964844,-0.3978705406188965,-0.0061054229736328125,0.20513153076171875,1786663945473559760,1786663945523455567,14082598550162
0.23741061192104038,1.3436056500000007,right_shoulder_roll_joint,8,0.012942790985107422,-2.183302879333496,-2.1962456703186035,-0.0061054229736328125,-1.6703262329101562,1786663945473559760,1786663945523455567,14082598550162
0.23741061192104038,1.3436056500000007,right_shoulder_yaw_joint,9,0.006040096282958984,-1.5641589164733887,-1.5701990127563477,0.0061054229736328125,-0.20513153076171875,1786663945473559760,1786663945523455567,14082598550162
0.23741061192104038,1.3436056500000007,right_elbow_joint,10,-1.1712737083435059,-1.4483447074890137,-0.2770709991455078,0.018314361572265625,1.4945068359375,1786663945473559760,1786663945523455567,14082598550162
0.23741061192104038,1.3436056500000007,right_wrist_yaw_joint,11,-0.00795745849609375,-1.6381721496582031,-1.6302146911621094,-0.018314361572265625,-0.26373291015625,1786663945473559760,1786663945523455567,14082598550162
0.23741061192104038,1.3436056500000007,right_wrist_pitch_joint,12,0.00667572021484375,0.00591278076171875,-0.000762939453125,0.0073261260986328125,-0.14847564697265625,1786663945473559760,1786663945523455567,14082598550162
0.23741061192104038,1.3436056500000007,right_wrist_roll_joint,13,0.00591278076171875,1.095407485961914,1.0894947052001953,-0.0073261260986328125,0.10158920288085938,1786663945473559760,1786663945523455567,14082598550162
0.24112202248651893,1.3646100700000012,left_shoulder_pitch_joint,0,0.3939399719238281,0.0016298294067382812,-0.39231014251708984,-0.0061054229736328125,-0.20513153076171875,1786663945494628885,1786663945544459667,14082619554582
0.24112202248651893,1.3646100700000012,left_shoulder_roll_joint,1,-0.012558937072753906,2.1867551803588867,2.1993141174316406,-0.0061054229736328125,1.26007080078125,1786663945494628885,1786663945544459667,14082619554582
0.24112202248651893,1.3646100700000012,left_shoulder_yaw_joint,2,-0.008532524108886719,1.569911003112793,1.5784435272216797,0.0061054229736328125,0.08791351318359375,1786663945494628885,1786663945544459667,14082619554582
0.24112202248651893,1.3646100700000012,left_elbow_joint,3,-1.1739583015441895,-1.4400997161865234,-0.266141414642334,-0.0061054229736328125,0.9084243774414062,1786663945494628885,1786663945544459667,14082619554582
0.24112202248651893,1.3646100700000012,left_wrist_yaw_joint,4,0.012175559997558594,1.6360630989074707,1.623887538909912,0.0061054229736328125,0.4395599365234375,1786663945494628885,1786663945544459667,14082619554582
0.24112202248651893,1.3646100700000012,left_wrist_pitch_joint,5,0.00209808349609375,0.00133514404296875,-0.000762939453125,-0.0073261260986328125,-0.07032966613769531,1786663945494628885,1786663945544459667,14082619554582
0.24112202248651893,1.3646100700000012,left_wrist_roll_joint,6,-0.01811981201171875,-1.0934991836547852,-1.0753793716430664,-0.0073261260986328125,-0.22661781311035156,1786663945494628885,1786663945544459667,14082619554582
0.24112202248651893,1.3646100700000012,right_shoulder_pitch_joint,7,0.3975830078125,0.0004792213439941406,-0.39710378646850586,-0.0061054229736328125,0.02930450439453125,1786663945494628885,1786663945544459667,14082619554582
0.24112202248651893,1.3646100700000012,right_shoulder_roll_joint,8,0.012942790985107422,-2.183302879333496,-2.1962456703186035,-0.018314361572265625,-1.6703262329101562,1786663945494628885,1786663945544459667,14082619554582
0.24112202248651893,1.3646100700000012,right_shoulder_yaw_joint,9,0.006040096282958984,-1.5641589164733887,-1.5701990127563477,0.0061054229736328125,-0.20513153076171875,1786663945494628885,1786663945544459667,14082619554582
0.24112202248651893,1.3646100700000012,right_elbow_joint,10,-1.1712737083435059,-1.448153018951416,-0.27687931060791016,0.0061054229736328125,1.5531158447265625,1786663945494628885,1786663945544459667,14082619554582
0.24112202248651893,1.3646100700000012,right_wrist_yaw_joint,11,-0.00795745849609375,-1.6385555267333984,-1.6305980682373047,-0.0061054229736328125,-0.26373291015625,1786663945494628885,1786663945544459667,14082619554582
0.24112202248651893,1.3646100700000012,right_wrist_pitch_joint,12,0.00667572021484375,0.00591278076171875,-0.000762939453125,0.0073261260986328125,-0.14847564697265625,1786663945494628885,1786663945544459667,14082619554582
0.24112202248651893,1.3646100700000012,right_wrist_roll_joint,13,0.00591278076171875,1.095407485961914,1.0894947052001953,-0.0073261260986328125,0.10158920288085938,1786663945494628885,1786663945544459667,14082619554582
0.24516982441605004,1.387518269000001,left_shoulder_pitch_joint,0,0.3939399719238281,0.0016298294067382812,-0.39231014251708984,-0.0061054229736328125,-0.380950927734375,1786663945515558593,1786663945567369210,14082642462781
0.24516982441605004,1.387518269000001,left_shoulder_roll_joint,1,-0.012558937072753906,2.186563491821289,2.199122428894043,-0.0061054229736328125,1.26007080078125,1786663945515558593,1786663945567369210,14082642462781
0.24516982441605004,1.387518269000001,left_shoulder_yaw_joint,2,-0.008532524108886719,1.5697193145751953,1.578251838684082,0.0061054229736328125,0.08791351318359375,1786663945515558593,1786663945567369210,14082642462781
0.24516982441605004,1.387518269000001,left_elbow_joint,3,-1.1739583015441895,-1.4400997161865234,-0.266141414642334,-0.0061054229736328125,0.9084243774414062,1786663945515558593,1786663945567369210,14082642462781
0.24516982441605004,1.387518269000001,left_wrist_yaw_joint,4,0.012175559997558594,1.6360630989074707,1.623887538909912,0.0061054229736328125,0.4981689453125,1786663945515558593,1786663945567369210,14082642462781
0.24516982441605004,1.387518269000001,left_wrist_pitch_joint,5,0.00209808349609375,0.00133514404296875,-0.000762939453125,-0.0073261260986328125,-0.07032966613769531,1786663945515558593,1786663945567369210,14082642462781
0.24516982441605004,1.387518269000001,left_wrist_roll_joint,6,-0.01811981201171875,-1.0934991836547852,-1.0753793716430664,-0.0073261260986328125,-0.22661781311035156,1786663945515558593,1786663945567369210,14082642462781
0.24516982441605004,1.387518269000001,right_shoulder_pitch_joint,7,0.3975830078125,0.0010547637939453125,-0.3965282440185547,0.0061054229736328125,-0.02930450439453125,1786663945515558593,1786663945567369210,14082642462781
0.24516982441605004,1.387518269000001,right_shoulder_roll_joint,8,0.012942790985107422,-2.1834945678710938,-2.196437358856201,-0.0061054229736328125,-1.7289352416992188,1786663945515558593,1786663945567369210,14082642462781
0.24516982441605004,1.387518269000001,right_shoulder_yaw_joint,9,0.006040096282958984,-1.5631999969482422,-1.5692400932312012,0.0061054229736328125,-0.26373291015625,1786663945515558593,1786663945567369210,14082642462781
0.24516982441605004,1.387518269000001,right_elbow_joint,10,-1.1712737083435059,-1.448153018951416,-0.27687931060791016,0.0061054229736328125,1.4358978271484375,1786663945515558593,1786663945567369210,14082642462781
0.24516982441605004,1.387518269000001,right_wrist_yaw_joint,11,-0.00795745849609375,-1.638747215270996,-1.6307897567749023,-0.0061054229736328125,-0.26373291015625,1786663945515558593,1786663945567369210,14082642462781
0.24516982441605004,1.387518269000001,right_wrist_pitch_joint,12,0.00667572021484375,0.00591278076171875,-0.000762939453125,0.0073261260986328125,-0.14847564697265625,1786663945515558593,1786663945567369210,14082642462781
0.24516982441605004,1.387518269000001,right_wrist_roll_joint,13,0.00591278076171875,1.0957889556884766,1.0898761749267578,-0.0073261260986328125,0.08596038818359375,1786663945515558593,1786663945567369210,14082642462781
0.24889901154760058,1.4086232939999999,left_shoulder_pitch_joint,0,0.3939399719238281,0.0018215179443359375,-0.3921184539794922,0.0061054229736328125,-0.26373291015625,1786663945538555927,1786663945588473371,14082663567806
0.24889901154760058,1.4086232939999999,left_shoulder_roll_joint,1,-0.012558937072753906,2.186563491821289,2.199122428894043,-0.0061054229736328125,1.3186798095703125,1786663945538555927,1786663945588473371,14082663567806
