experiment,joint_name,real_pre_mean_rad,sim_target_mean_rad,sim_settled_mean_rad,settled_minus_real_rad,classification
fixed_shoulders_scale_6p0,right_hip_pitch_joint,-0.2568421363830566,-0.2570338249206543,-0.25703382492085,-0.00019168853779338857,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_shoulders_scale_6p0,left_knee_joint,0.5036177635192871,0.5036177635192871,0.503617763519288,8.881784197001252e-16,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_shoulders_scale_6p0,right_knee_joint,0.4803366738316036,0.48041677474975575,0.480416774749765,8.010091816140763e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_shoulders_scale_6p0,waist_pitch_joint,-0.030836192020741202,-0.0309069952289138,-0.0309069948900858,-7.080286934459806e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_shoulders_scale_6p0,waist_roll_joint,-0.0010051460594627,-0.0010823870317433,-0.0010823876554276,-7.724159596490007e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_shoulders_scale_8p0,left_ankle_pitch_joint,-0.2727570533752441,-0.2727570533752441,-0.27275705337524636,-2.275957200481571e-15,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_shoulders_scale_8p0,right_ankle_pitch_joint,-0.2949991226196289,-0.2949991226196289,-0.2949991226196256,3.3306690738754696e-15,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_shoulders_scale_8p0,left_hip_pitch_joint,-0.3007521629333496,-0.3007521629333496,-0.3007521629335787,-2.2909452113140105e-13,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_shoulders_scale_8p0,right_hip_pitch_joint,-0.2568421363830566,-0.2570338249206543,-0.25703382492085,-0.00019168853779338857,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_shoulders_scale_8p0,left_knee_joint,0.5036177635192871,0.5036177635192871,0.5036177635192879,7.771561172376096e-16,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_shoulders_scale_8p0,right_knee_joint,0.4803366738316036,0.48041677474975575,0.4804167747497652,8.010091816157416e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_shoulders_scale_8p0,waist_pitch_joint,-0.030836192020741202,-0.0309069952289138,-0.030906994890084447,-7.080286934324498e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_shoulders_scale_8p0,waist_roll_joint,-0.0010051460594627,-0.0010823870317433,-0.0010823876554280957,-7.724159596539577e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_1p5,left_ankle_pitch_joint,-0.2727570533752441,-0.2727570533752441,-0.2727570533752464,-2.3314683517128287e-15,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_1p5,right_ankle_pitch_joint,-0.2949991226196289,-0.2949991226196289,-0.29499912261962535,3.552713678800501e-15,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_1p5,left_hip_pitch_joint,-0.3007521629333496,-0.3007521629333496,-0.3007521629335771,-2.274846977456946e-13,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_1p5,right_hip_pitch_joint,-0.2568421363830566,-0.2570338249206543,-0.25703382492084736,-0.00019168853779077955,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_1p5,left_knee_joint,0.5036177635192871,0.5036177635192871,0.5036177635192881,9.992007221626409e-16,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_1p5,right_knee_joint,0.4803366738316036,0.48041677474975575,0.480416774749765,8.010091816140763e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_1p5,waist_pitch_joint,-0.030836192020741202,-0.0309069952289138,-0.03090699489014945,-7.080286940824854e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_1p5,waist_roll_joint,-0.0010051460594627,-0.0010823870317433,-0.0010823876552842149,-7.724159582151498e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_2p0,left_ankle_pitch_joint,-0.2727570533752441,-0.2727570533752441,-0.27275705337524625,-2.1649348980190553e-15,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_2p0,right_ankle_pitch_joint,-0.2949991226196289,-0.2949991226196289,-0.29499912261962546,3.4416913763379853e-15,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_2p0,left_hip_pitch_joint,-0.3007521629333496,-0.3007521629333496,-0.30075216293357526,-2.2565282975506307e-13,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_2p0,right_hip_pitch_joint,-0.2568421363830566,-0.2570338249206543,-0.2570338249208439,-0.00019168853778733785,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_2p0,left_knee_joint,0.5036177635192871,0.5036177635192871,0.5036177635192888,1.6653345369377348e-15,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_2p0,right_knee_joint,0.4803366738316036,0.48041677474975575,0.4804167747497646,8.010091816096354e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_2p0,waist_pitch_joint,-0.030836192020741202,-0.0309069952289138,-0.03090699489021178,-7.080286947057715e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_2p0,waist_roll_joint,-0.0010051460594627,-0.0010823870317433,-0.001082387655107278,-7.724159564457818e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_3p0,left_ankle_pitch_joint,-0.2727570533752441,-0.2727570533752441,-0.2727570533752465,-2.4424906541753444e-15,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_3p0,right_ankle_pitch_joint,-0.2949991226196289,-0.2949991226196289,-0.29499912261962546,3.4416913763379853e-15,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_3p0,left_hip_pitch_joint,-0.3007521629333496,-0.3007521629333496,-0.3007521629335714,-2.2176704916887502e-13,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_3p0,right_hip_pitch_joint,-0.2568421363830566,-0.2570338249206543,-0.2570338249208372,-0.000191688537780621,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_3p0,left_knee_joint,0.5036177635192871,0.5036177635192871,0.5036177635192888,1.6653345369377348e-15,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_3p0,right_knee_joint,0.4803366738316036,0.48041677474975575,0.4804167747497644,8.010091816079701e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_3p0,waist_pitch_joint,-0.030836192020741202,-0.0309069952289138,-0.0309069948903381,-7.080286959689625e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_3p0,waist_roll_joint,-0.0010051460594627,-0.0010823870317433,-0.0010823876547401455,-7.724159527744564e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_4p0,left_ankle_pitch_joint,-0.2727570533752441,-0.2727570533752441,-0.27275705337524697,-2.886579864025407e-15,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_4p0,right_ankle_pitch_joint,-0.2949991226196289,-0.2949991226196289,-0.29499912261962513,3.774758283725532e-15,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_4p0,left_hip_pitch_joint,-0.3007521629333496,-0.3007521629333496,-0.300752162933568,-2.183808689437683e-13,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_4p0,right_hip_pitch_joint,-0.2568421363830566,-0.2570338249206543,-0.2570338249208314,-0.00019168853777479233,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_4p0,left_knee_joint,0.5036177635192871,0.5036177635192871,0.5036177635192879,7.771561172376096e-16,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_4p0,right_knee_joint,0.4803366738316036,0.48041677474975575,0.48041677474976396,8.010091816035292e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_4p0,waist_pitch_joint,-0.030836192020741202,-0.0309069952289138,-0.030906994890455737,-7.080286971453478e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_4p0,waist_roll_joint,-0.0010051460594627,-0.0010823870317433,-0.0010823876543870979,-7.724159492439797e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_6p0,left_ankle_pitch_joint,-0.2727570533752441,-0.2727570533752441,-0.2727570533752472,-3.1086244689504383e-15,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_6p0,right_ankle_pitch_joint,-0.2949991226196289,-0.2949991226196289,-0.29499912261962524,3.6637359812630166e-15,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_6p0,left_hip_pitch_joint,-0.3007521629333496,-0.3007521629333496,-0.30075216293356244,-2.128297538206425e-13,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_6p0,right_hip_pitch_joint,-0.2568421363830566,-0.2570338249206543,-0.25703382492082144,-0.00019168853776485584,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_6p0,left_knee_joint,0.5036177635192871,0.5036177635192871,0.5036177635192886,1.4432899320127035e-15,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_6p0,right_knee_joint,0.4803366738316036,0.48041677474975575,0.4804167747497642,8.010091816057496e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_6p0,waist_pitch_joint,-0.030836192020741202,-0.0309069952289138,-0.030906994890655088,-7.080286991388574e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_6p0,waist_roll_joint,-0.0010051460594627,-0.0010823870317433,-0.0010823876537632727,-7.724159430057276e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_8p0,left_ankle_pitch_joint,-0.2727570533752441,-0.2727570533752441,-0.27275705337524775,-3.6637359812630166e-15,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_8p0,right_ankle_pitch_joint,-0.2949991226196289,-0.2949991226196289,-0.29499912261962563,3.2751579226442118e-15,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_8p0,left_hip_pitch_joint,-0.3007521629333496,-0.3007521629333496,-0.3007521629335582,-2.0861090632706691e-13,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_8p0,right_hip_pitch_joint,-0.2568421363830566,-0.2570338249206543,-0.25703382492081345,-0.00019168853775686223,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_8p0,left_knee_joint,0.5036177635192871,0.5036177635192871,0.5036177635192908,3.6637359812630166e-15,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_8p0,right_knee_joint,0.4803366738316036,0.48041677474975575,0.48041677474976385,8.01009181602419e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_8p0,waist_pitch_joint,-0.030836192020741202,-0.0309069952289138,-0.030906994890811706,-7.080287007050351e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_wrists_scale_8p0,waist_roll_joint,-0.0010051460594627,-0.0010823870317433,-0.0010823876532495217,-7.724159378682182e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_arm_pd_candidate,left_ankle_pitch_joint,-0.2727570533752441,-0.2727570533752441,-0.27275705337524775,-3.6637359812630166e-15,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_arm_pd_candidate,right_ankle_pitch_joint,-0.2949991226196289,-0.2949991226196289,-0.29499912261962563,3.2751579226442118e-15,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_arm_pd_candidate,left_hip_pitch_joint,-0.3007521629333496,-0.3007521629333496,-0.3007521629335579,-2.0827783941967937e-13,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_arm_pd_candidate,right_hip_pitch_joint,-0.2568421363830566,-0.2570338249206543,-0.2570338249208139,-0.00019168853775730632,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_arm_pd_candidate,left_knee_joint,0.5036177635192871,0.5036177635192871,0.5036177635192911,3.9968028886505635e-15,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_arm_pd_candidate,right_knee_joint,0.4803366738316036,0.48041677474975575,0.4804167747497642,8.010091816057496e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_arm_pd_candidate,waist_pitch_joint,-0.030836192020741202,-0.0309069952289138,-0.030906994890801297,-7.080287006009517e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
fixed_arm_pd_candidate,waist_roll_joint,-0.0010051460594627,-0.0010823870317433,-0.0010823876532370462,-7.724159377434634e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_baseline,left_ankle_pitch_joint,-0.2727570533752441,-0.2727570533752441,-0.30941513458661984,-0.03665808121137576,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_baseline,right_ankle_pitch_joint,-0.2949991226196289,-0.2949991226196289,-0.3546029427202525,-0.059603820100623595,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_baseline,left_hip_pitch_joint,-0.3007521629333496,-0.3007521629333496,-0.3352462005443521,-0.034494037611002504,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_baseline,right_hip_pitch_joint,-0.2568421363830566,-0.2570338249206543,-0.2658053905959688,-0.00896325421291222,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_baseline,left_knee_joint,0.5036177635192871,0.5036177635192871,0.62410309384924,0.1204853303299529,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_baseline,right_knee_joint,0.4803366738316036,0.48041677474975575,0.6004549391657563,0.12011826533415271,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_baseline,waist_pitch_joint,-0.030836192020741202,-0.0309069952289138,-0.030907000076949482,-7.080805620827968e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_baseline,waist_roll_joint,-0.0010051460594627,-0.0010823870317433,-0.0010824984497934409,-7.735239033074097e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_arm_pd_candidate,left_ankle_pitch_joint,-0.2727570533752441,-0.2727570533752441,-0.309419882848176,-0.036662829472931924,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_arm_pd_candidate,right_ankle_pitch_joint,-0.2949991226196289,-0.2949991226196289,-0.3545987982674644,-0.05959967564783547,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_arm_pd_candidate,left_hip_pitch_joint,-0.3007521629333496,-0.3007521629333496,-0.3352450957609447,-0.03449293282759508,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_arm_pd_candidate,right_hip_pitch_joint,-0.2568421363830566,-0.2570338249206543,-0.2658062269829781,-0.008964090599921537,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_arm_pd_candidate,left_knee_joint,0.5036177635192871,0.5036177635192871,0.6241071767722155,0.12048941325292839,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_arm_pd_candidate,right_knee_joint,0.4803366738316036,0.48041677474975575,0.6004521489016935,0.1201154750700899,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_arm_pd_candidate,waist_pitch_joint,-0.030836192020741202,-0.0309069952289138,-0.030907000160750115,-7.080814000891278e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_arm_pd_candidate,waist_roll_joint,-0.0010051460594627,-0.0010823870317433,-0.0010824921684249522,-7.734610896225225e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_balance_scale_0p5,left_ankle_pitch_joint,-0.2727570533752441,-0.2727570533752441,-0.32269609179599035,-0.04993903842074626,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_balance_scale_0p5,right_ankle_pitch_joint,-0.2949991226196289,-0.2949991226196289,-0.37899404945069404,-0.08399492683106513,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_balance_scale_0p5,left_hip_pitch_joint,-0.3007521629333496,-0.3007521629333496,-0.3474801881824308,-0.046728025249081206,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_balance_scale_0p5,right_hip_pitch_joint,-0.2568421363830566,-0.2570338249206543,-0.27844273684827403,-0.021600600465217445,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_balance_scale_0p5,left_knee_joint,0.5036177635192871,0.5036177635192871,0.5600892610834503,0.05647149756416314,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_balance_scale_0p5,right_knee_joint,0.4803366738316036,0.48041677474975575,0.5476341039983986,0.06729743016679501,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_balance_scale_0p5,waist_pitch_joint,-0.030836192020741202,-0.0309069952289138,-0.03089895730549694,-6.276528475573917e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_balance_scale_0p5,waist_roll_joint,-0.0010051460594627,-0.0010823870317433,-0.001080842121561071,-7.569606209837103e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_balance_scale_0p6,left_ankle_pitch_joint,-0.2727570533752441,-0.2727570533752441,-0.3142445645555799,-0.041487511180335834,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_balance_scale_0p6,right_ankle_pitch_joint,-0.2949991226196289,-0.2949991226196289,-0.36542352991305577,-0.07042440729342686,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_balance_scale_0p6,left_hip_pitch_joint,-0.3007521629333496,-0.3007521629333496,-0.34013800660684296,-0.03938584367349335,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_balance_scale_0p6,right_hip_pitch_joint,-0.2568421363830566,-0.2570338249206543,-0.27196261760891566,-0.015120481225859073,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_balance_scale_0p6,left_knee_joint,0.5036177635192871,0.5036177635192871,0.5948077667641858,0.09119000324489868,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_balance_scale_0p6,right_knee_joint,0.4803366738316036,0.48041677474975575,0.5782605294704204,0.09792385563881678,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_balance_scale_0p6,waist_pitch_joint,-0.030836192020741202,-0.0309069952289138,-0.030909243852437866,-7.305183169666399e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_balance_scale_0p6,waist_roll_joint,-0.0010051460594627,-0.0010823870317433,-0.0010820478097448036,-7.690175028210369e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_balance_scale_0p7,left_ankle_pitch_joint,-0.2727570533752441,-0.2727570533752441,-0.3112378586378343,-0.038480805262590234,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_balance_scale_0p7,right_ankle_pitch_joint,-0.2949991226196289,-0.2949991226196289,-0.360911696732927,-0.0659125741132981,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_balance_scale_0p7,left_hip_pitch_joint,-0.3007521629333496,-0.3007521629333496,-0.33761005257405413,-0.03685788964070452,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_balance_scale_0p7,right_hip_pitch_joint,-0.2568421363830566,-0.2570338249206543,-0.26914707428693996,-0.012304937903883373,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_balance_scale_0p7,left_knee_joint,0.5036177635192871,0.5036177635192871,0.6079527115673984,0.10433494804811128,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_balance_scale_0p7,right_knee_joint,0.4803366738316036,0.48041677474975575,0.5896732026600193,0.10933652882841571,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_balance_scale_0p7,waist_pitch_joint,-0.030836192020741202,-0.0309069952289138,-0.03090663465079836,-7.044263005715617e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_balance_scale_0p7,waist_roll_joint,-0.0010051460594627,-0.0010823870317433,-0.0010820728029349485,-7.692674347224856e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_balance_scale_0p8,left_ankle_pitch_joint,-0.2727570533752441,-0.2727570533752441,-0.30981578217802874,-0.03705872880278466,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_balance_scale_0p8,right_ankle_pitch_joint,-0.2949991226196289,-0.2949991226196289,-0.3582263157640381,-0.06322719314440917,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_balance_scale_0p8,left_hip_pitch_joint,-0.3007521629333496,-0.3007521629333496,-0.33630390316750314,-0.03555174023415353,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_balance_scale_0p8,right_hip_pitch_joint,-0.2568421363830566,-0.2570338249206543,-0.2676569556846018,-0.010814819301545209,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_balance_scale_0p8,left_knee_joint,0.5036177635192871,0.5036177635192871,0.6151375922327497,0.11151982871346255,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_balance_scale_0p8,right_knee_joint,0.4803366738316036,0.48041677474975575,0.5954452803257441,0.11510860649414045,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_balance_scale_0p8,waist_pitch_joint,-0.030836192020741202,-0.0309069952289138,-0.030906968281953474,-7.077626121227212e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_balance_scale_0p8,waist_roll_joint,-0.0010051460594627,-0.0010823870317433,-0.0010821401390000976,-7.699407953739765e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_standing_reference_scale_0p25,left_ankle_pitch_joint,-0.2727570533752441,-0.26313685205959647,-0.2906710222961844,-0.017913968920940326,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_standing_reference_scale_0p25,right_ankle_pitch_joint,-0.2949991226196289,-0.2785209790913043,-0.3300279389423773,-0.0350288163227484,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_standing_reference_scale_0p25,left_hip_pitch_joint,-0.3007521629333496,-0.29153769052317346,-0.32849212512119935,-0.027739962187849743,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_standing_reference_scale_0p25,right_hip_pitch_joint,-0.2568421363830566,-0.25395759044468347,-0.2655167145477751,-0.008674578164718505,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_standing_reference_scale_0p25,left_knee_joint,0.5036177635192871,0.4775340265072593,0.583621546179647,0.0800037826603599,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_standing_reference_scale_0p25,right_knee_joint,0.4803366738316036,0.45308264254265185,0.5605814835327934,0.08024480970118975,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_standing_reference_scale_0p25,waist_pitch_joint,-0.030836192020741202,-0.030889384571399496,-0.030889193437179996,-5.300141643879361e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_standing_reference_scale_0p25,waist_roll_joint,-0.0010051460594627,-0.0010631553458751999,-0.0010631825942898207,-5.803653482712077e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
