experiment,joint_name,segment,split,rmse_rad,mae_rad,lag_s,shape_correlation,peak_error_rad,overshoot_rad,peak_velocity_error_rad_s,settling_time_s,settling_error_rad,maximum_ctrl_saturation_fraction
fixed_wrists_scale_2p0,left_shoulder_yaw_joint,motion_onset,fit,0.277100774741774,0.23348828652594433,0.24,0.9993612111149416,0.45186732797998463,0.0004017965182550008,0.8764137267335439,,,0.1069110736344844
fixed_wrists_scale_2p0,left_shoulder_yaw_joint,peak_gesture,validation,0.19307010729738028,0.11090829129439432,0.14,0.9996408660124199,0.4433037628280463,0.0,0.9221479604924727,,,0.0654791167364284
fixed_wrists_scale_2p0,left_shoulder_yaw_joint,return_phase,fit,0.1675755699512381,0.09462617916853777,0.88,0.9883032998221947,0.4427424396868165,0.4427424396868165,0.8568758055031769,,,0.0882290874118902
fixed_wrists_scale_2p0,left_shoulder_yaw_joint,post_roll,validation,1.5869019186080984e-05,7.778444223186214e-06,,,6.237475151329996e-05,6.237475151329996e-05,0.0063106706323203,,,0.0211364225370039
fixed_wrists_scale_2p0,left_shoulder_yaw_joint,full_motion,combined,0.21430401365038387,0.14202974180401257,0.24,0.9985980632517979,0.45186732797998463,0.0,0.9221479604924727,0.010203230000776387,7.778444223186214e-06,0.1069110736344844
fixed_wrists_scale_2p0,right_shoulder_yaw_joint,standing_pre_roll,validation,3.017910861351535e-11,1.535155902448618e-11,,,1.1353579968537142e-10,1.1353579968537142e-10,0.006105423295495342,,,0.0213480147314131
fixed_wrists_scale_2p0,right_shoulder_yaw_joint,motion_onset,fit,0.27648625740776855,0.23211626062690635,0.24,0.9993252302734539,0.4498065114419256,0.00031686708067679963,0.8941515850001271,,,0.1068688510968329
fixed_wrists_scale_2p0,right_shoulder_yaw_joint,peak_gesture,validation,0.19340915247298868,0.11053689688923989,0.14,0.999614502027009,0.4439907890214767,0.0,0.9491131900622047,,,0.0670930953372326
fixed_wrists_scale_2p0,right_shoulder_yaw_joint,return_phase,fit,0.1667880241595109,0.09377776586881963,0.88,0.9864619938502643,0.4443824179098937,0.4443824179098937,0.9378793103268627,,,0.0887923655767669
fixed_wrists_scale_2p0,right_shoulder_yaw_joint,post_roll,validation,1.5415326816556508e-05,7.523425241735333e-06,,,6.0705762808700194e-05,6.0705762808700194e-05,0.006105404045583922,,,0.0214058177700168
fixed_wrists_scale_2p0,right_shoulder_yaw_joint,full_motion,combined,0.21395736569278206,0.14119093203651922,0.24,0.9985550560413856,0.4498065114419256,0.0,0.9491131900622047,0.010203230000776387,7.523425241735333e-06,0.1068688510968329
fixed_wrists_scale_3p0,left_shoulder_roll_joint,standing_pre_roll,validation,1.1498536476765891e-10,1.0575195503518898e-10,,,2.0404530148843136e-10,2.0404530148843136e-10,0.006105423081166128,,,0.0348015750619924
fixed_wrists_scale_3p0,left_shoulder_roll_joint,motion_onset,fit,0.3893615816956195,0.3268479689344395,0.24,0.9993687616090035,0.6404039749175197,0.0023889433884332015,1.3321114737826436,,,0.1881203977950054
fixed_wrists_scale_3p0,left_shoulder_roll_joint,peak_gesture,validation,0.27725491891483367,0.16015862787079554,0.16,0.9996044220598891,0.6238674571126241,0.0,1.3279206793560572,,,0.1538792491455351
fixed_wrists_scale_3p0,left_shoulder_roll_joint,return_phase,fit,0.22970635848392806,0.12843388646263007,0.94,0.998135880819221,0.6225478131740769,0.6225478131740769,1.15315760714644,,,0.1688982536078781
fixed_wrists_scale_3p0,left_shoulder_roll_joint,post_roll,validation,0.0008837773610642171,0.0008265252427919124,,,0.001484456329430799,0.001484456329430799,0.0058930956588157,,,0.0335626216217283
fixed_wrists_scale_3p0,left_shoulder_roll_joint,full_motion,combined,0.3014693248252356,0.1991262766022491,0.24,0.9987310672707828,0.6404039749175197,0.0,1.3321114737826436,0.010203230000776387,0.0008265252427919124,0.1881203977950054
fixed_wrists_scale_3p0,right_shoulder_roll_joint,standing_pre_roll,validation,3.759900245086492e-10,3.460790963453237e-10,,,6.626876998538922e-10,6.626876998538922e-10,0.0061054228932881155,,,0.0354336703187553
fixed_wrists_scale_3p0,right_shoulder_roll_joint,motion_onset,fit,0.38874886464818315,0.3265395328224806,0.24,0.9993728795333781,0.6393049624784075,0.002284124640123201,1.3514051726712746,,,0.1881145857597274
fixed_wrists_scale_3p0,right_shoulder_roll_joint,peak_gesture,validation,0.2766639588913572,0.15934452611167105,0.16,0.9995904286740392,0.6252578625492445,0.0,1.3603621942340258,,,0.1545061784528537
fixed_wrists_scale_3p0,right_shoulder_roll_joint,return_phase,fit,0.229671376360481,0.1288360903254586,0.94,0.9985662814316303,0.6221119393238069,0.6221119393238069,1.117247401011648,,,0.1689034283611504
fixed_wrists_scale_3p0,right_shoulder_roll_joint,post_roll,validation,0.0008870614335513316,0.0008296820513905178,,,0.0014894712019030004,0.0014894712019030004,0.00688772794074,,,0.0341135789084719
fixed_wrists_scale_3p0,right_shoulder_roll_joint,full_motion,combined,0.30103226186621107,0.1988895452904123,0.24,0.9987348033439217,0.6393049624784075,0.0,1.3603621942340258,0.010203230000776387,0.0008296820513905178,0.1881145857597274
fixed_wrists_scale_3p0,left_wrist_yaw_joint,standing_pre_roll,validation,1.5015069151384036e-14,7.295800868207485e-15,,,5.92009080646605e-14,5.92009080646605e-14,0.006105422973960692,,,0.0003424226504454
fixed_wrists_scale_3p0,left_wrist_yaw_joint,motion_onset,fit,0.2885763797418051,0.2439332566333982,0.24,0.9992660488832987,0.4633623824722215,0.00019242435020440027,1.0509223188257195,,,0.0196211427770568
fixed_wrists_scale_3p0,left_wrist_yaw_joint,peak_gesture,validation,0.19181028769743186,0.10899122729962438,0.14,0.9994945635049045,0.46212591177477025,0.0,1.0556259031127224,,,0.0173125630338075
fixed_wrists_scale_3p0,left_wrist_yaw_joint,return_phase,fit,0.18724165193652628,0.11057959457373062,1.0,0.989166690009816,0.46205842136625924,0.46205842136625924,0.9031114161717066,,,0.0126749631929383
fixed_wrists_scale_3p0,left_wrist_yaw_joint,post_roll,validation,2.439400417534224e-05,1.1925616294903892e-05,,,9.654069506510009e-05,9.654069506510009e-05,0.0064290435894833005,,,0.0007332131546625
fixed_wrists_scale_3p0,left_wrist_yaw_joint,full_motion,combined,0.223936035133631,0.1500771667113109,0.24,0.9982510960002556,0.4633623824722215,0.0,1.0556259031127224,0.010203230000776387,1.1925616294903892e-05,0.0196211427770568
fixed_wrists_scale_3p0,right_wrist_yaw_joint,standing_pre_roll,validation,4.617426379328736e-08,2.1332088272468103e-08,,,1.9339149020039526e-07,1.9339149020039526e-07,0.006105422914799937,,,0.0004690567148122
fixed_wrists_scale_3p0,right_wrist_yaw_joint,motion_onset,fit,0.2886863496503041,0.2447936722131399,0.24,0.9992958022409438,0.46156965020327945,0.0003962540356005004,0.8808903849299281,,,0.0192781201499745
fixed_wrists_scale_3p0,right_wrist_yaw_joint,peak_gesture,validation,0.19231317073547208,0.10998528972904174,0.14,0.9995184965661997,0.4613643802782573,0.0,0.8999499218543863,,,0.0172708192685212
fixed_wrists_scale_3p0,right_wrist_yaw_joint,return_phase,fit,0.18709998406823902,0.11071836826682456,1.0,0.989037487860897,0.4607991759774617,0.4607991759774617,0.8406495724031807,,,0.0128936292660293
fixed_wrists_scale_3p0,right_wrist_yaw_joint,post_roll,validation,5.8212584599180036e-05,3.607865315877491e-05,0.18,0.9344246637849546,0.0002008371885595002,0.00010207071973700015,0.006104527818117717,,,0.0012802034184247
fixed_wrists_scale_3p0,right_wrist_yaw_joint,full_motion,combined,0.22408801375629586,0.15073188791416134,0.24,0.9982894104064499,0.46156965020327945,0.00037670359816970034,0.8999499218543863,0.010203230000776387,3.607865315877491e-05,0.0192781201499745
fixed_wrists_scale_3p0,left_wrist_roll_joint,standing_pre_roll,validation,4.856988311704003e-14,2.8408847694917838e-14,,,1.6479873021779667e-13,1.6479873021779667e-13,0.007326126100141443,,,0.0178532507519136
fixed_wrists_scale_3p0,left_wrist_roll_joint,motion_onset,fit,0.19030217509699446,0.15975646244249514,0.24,0.9991712595703369,0.3065874169634689,0.00018395539614030065,0.6433704799188081,,,0.159201757988971
fixed_wrists_scale_3p0,left_wrist_roll_joint,peak_gesture,validation,0.126601417849793,0.07123418115484918,0.14,0.9994435524475392,0.30803768451659774,0.0,0.6525329403145463,,,0.2838852036308137
fixed_wrists_scale_3p0,left_wrist_roll_joint,return_phase,fit,0.12479308627044752,0.07366012065042889,0.9,0.9858490311144631,0.30631916895221556,0.30631916895221556,0.5804002887348596,,,0.1532946936618519
fixed_wrists_scale_3p0,left_wrist_roll_joint,post_roll,validation,0.00023037048595497828,0.00013571189980363303,1.0,0.8736784288395198,0.0006480265688068986,0.0006354747616866014,0.0092823937229952,,,0.0470134149392959
fixed_wrists_scale_3p0,left_wrist_roll_joint,full_motion,combined,0.1480949714603428,0.09867079571142973,0.24,0.9981998780057727,0.30803768451659774,0.0,0.6525329403145463,0.010203230000776387,0.00013571189980363303,0.2838852036308137
fixed_wrists_scale_3p0,right_wrist_roll_joint,standing_pre_roll,validation,1.6655548282096052e-13,9.19875472916403e-14,,,5.794999896613362e-13,5.794999896613362e-13,0.007326126100616138,,,0.0195030301096701
fixed_wrists_scale_3p0,right_wrist_roll_joint,motion_onset,fit,0.19139065134620142,0.1619396055569124,0.24,0.9992719388578919,0.3064100011988402,0.00022192067851150004,0.5601465781425117,,,0.1526189305945162
fixed_wrists_scale_3p0,right_wrist_roll_joint,peak_gesture,validation,0.1273480841363328,0.0723348335778775,0.14,0.9995095437382051,0.30752003861813587,0.0,0.6268566156161061,,,0.281732391495712
fixed_wrists_scale_3p0,right_wrist_roll_joint,return_phase,fit,0.12533170582864278,0.0744802401739036,0.9,0.9877020208525347,0.30661471273778856,0.30661471273778856,0.5342761289274582,,,0.1545965833308634
fixed_wrists_scale_3p0,right_wrist_roll_joint,post_roll,validation,3.0730886948380415e-05,1.5653976118837954e-05,,,0.0001170564883961004,0.0001170564883961004,0.007325949544875988,,,0.0247326757275419
fixed_wrists_scale_3p0,right_wrist_roll_joint,full_motion,combined,0.14889717029188734,0.09999844089669216,0.24,0.9982884549371258,0.30752003861813587,0.0,0.6268566156161061,0.010203230000776387,1.5653976118837954e-05,0.281732391495712
fixed_wrists_scale_3p0,left_shoulder_yaw_joint,standing_pre_roll,validation,6.336082843459209e-13,3.237691117192425e-13,,,2.4302001383480487e-12,2.4302001383480487e-12,0.006105422986587426,,,0.0210284643762853
fixed_wrists_scale_3p0,left_shoulder_yaw_joint,motion_onset,fit,0.27709511695291544,0.23348380303588975,0.24,0.9993613104850785,0.4518665888368746,0.0004017936344876006,0.8764759209007458,,,0.1067502692832346
fixed_wrists_scale_3p0,left_shoulder_yaw_joint,peak_gesture,validation,0.19309017378242474,0.11092776166284081,0.14,0.9996405584471364,0.4433187108499591,0.0,0.9222376313968752,,,0.0658321899928718
fixed_wrists_scale_3p0,left_shoulder_yaw_joint,return_phase,fit,0.16758301423579278,0.0946324609469978,0.88,0.988323326377895,0.44275592419595455,0.44275592419595455,0.8567435201700954,,,0.0884607276679985
fixed_wrists_scale_3p0,left_shoulder_yaw_joint,post_roll,validation,1.577983911794398e-05,7.728240623846958e-06,,,6.206236429419885e-05,6.206236429419885e-05,0.0063098194999453,,,0.0211362201939069
fixed_wrists_scale_3p0,left_shoulder_yaw_joint,full_motion,combined,0.2143101772086641,0.14203740387429206,0.24,0.9985979953416981,0.4518665888368746,0.0,0.9222376313968752,0.010203230000776387,7.728240623846958e-06,0.1067502692832346
fixed_wrists_scale_3p0,right_shoulder_yaw_joint,standing_pre_roll,validation,2.690884032421163e-11,1.3486449735995521e-11,,,1.0266690015497959e-10,1.0266690015497959e-10,0.00610542327675181,,,0.0213480146375683
fixed_wrists_scale_3p0,right_shoulder_yaw_joint,motion_onset,fit,0.27648148570857756,0.2321125121969536,0.24,0.9993253244846141,0.44980631476758115,0.0003168645114812992,0.8941820427025016,,,0.1067090628658122
fixed_wrists_scale_3p0,right_shoulder_yaw_joint,peak_gesture,validation,0.19342939323490038,0.11055650527242439,0.14,0.999614297586046,0.4440066592264843,0.0,0.9492166694480451,,,0.0674400074184854
fixed_wrists_scale_3p0,right_shoulder_yaw_joint,return_phase,fit,0.16679605229879885,0.09378477628608635,0.88,0.986484111927433,0.4443965158151481,0.4443965158151481,0.9377435007103435,,,0.0890199762542889
fixed_wrists_scale_3p0,right_shoulder_yaw_joint,post_roll,validation,1.531736429805391e-05,7.4708327176561605e-06,,,6.0349521087100025e-05,6.0349521087100025e-05,0.0061054049610382456,,,0.0214055375970512
fixed_wrists_scale_3p0,right_shoulder_yaw_joint,full_motion,combined,0.21396410389313947,0.14119911806018948,0.24,0.9985549572025167,0.44980631476758115,0.0,0.9492166694480451,0.010203230000776387,7.4708327176561605e-06,0.1067090628658122
fixed_wrists_scale_4p0,left_shoulder_roll_joint,standing_pre_roll,validation,1.1499582309579358e-10,1.0576015068668771e-10,,,2.041226007665209e-10,2.041226007665209e-10,0.0061054230816723525,,,0.0348015750628541
fixed_wrists_scale_4p0,left_shoulder_roll_joint,motion_onset,fit,0.38935246661529743,0.3268479458091764,0.24,0.999368673815382,0.6403828153272026,0.0023889429419773015,1.3319122273392103,,,0.187825981568161
fixed_wrists_scale_4p0,left_shoulder_roll_joint,peak_gesture,validation,0.2772641239989349,0.16016660752187237,0.16,0.99960435842495,0.6238780330739997,0.0,1.327996798394261,,,0.1541195244862248
fixed_wrists_scale_4p0,left_shoulder_roll_joint,return_phase,fit,0.22970073625929038,0.12842552867529397,0.94,0.998158114908851,0.6225571421902032,0.6225571421902032,1.1530712795718732,,,0.1692261861743732
fixed_wrists_scale_4p0,left_shoulder_roll_joint,post_roll,validation,0.0008830082854181908,0.0008258041171626308,,,0.0014831824585231999,0.0014831824585231999,0.0058932822349331004,,,0.0335637529025055
fixed_wrists_scale_4p0,left_shoulder_roll_joint,full_motion,combined,0.3014672519050873,0.1991261373756165,0.24,0.9987309285552496,0.6403828153272026,0.0,1.3319122273392103,0.010203230000776387,0.0008258041171626308,0.187825981568161
fixed_wrists_scale_4p0,right_shoulder_roll_joint,standing_pre_roll,validation,3.7554038175926346e-10,3.4563979930907604e-10,,,6.622106005910178e-10,6.622106005910178e-10,0.00610542289340603,,,0.0354336702442283
fixed_wrists_scale_4p0,right_shoulder_roll_joint,motion_onset,fit,0.3887395643509127,0.3265391194876412,0.24,0.9993727910351462,0.6392856669304336,0.0022841242034302,1.3512277695101036,,,0.1878155128561417
fixed_wrists_scale_4p0,right_shoulder_roll_joint,peak_gesture,validation,0.276673805534565,0.15935290424743223,0.16,0.9995903824873599,0.6252690859994267,0.0,1.360428870618019,,,0.154757704643296
fixed_wrists_scale_4p0,right_shoulder_roll_joint,return_phase,fit,0.22966587110227732,0.12882782504501034,0.94,0.998582100001104,0.6221217309849184,0.6221217309849184,1.1171704478933746,,,0.1692391202116633
fixed_wrists_scale_4p0,right_shoulder_roll_joint,post_roll,validation,0.0008861897709952143,0.0008288649268859001,,,0.0014880252007582993,0.0014880252007582993,0.0068870119825727005,,,0.0341148599603384
fixed_wrists_scale_4p0,right_shoulder_roll_joint,full_motion,combined,0.30103035106710346,0.19888946062332616,0.24,0.9987346667468192,0.6392856669304336,0.0,1.360428870618019,0.010203230000776387,0.0008288649268859001,0.1878155128561417
fixed_wrists_scale_4p0,left_wrist_yaw_joint,standing_pre_roll,validation,1.5458087008924477e-14,7.420824867297528e-15,,,6.209963099301774e-14,6.209963099301774e-14,0.006105422973930559,,,0.0003424226504788
fixed_wrists_scale_4p0,left_wrist_yaw_joint,motion_onset,fit,0.25606081763652055,0.21397129609460133,0.22,0.9994312899927199,0.4145558940350267,0.00019216825668970025,0.9868907332650821,,,0.0199381420777359
fixed_wrists_scale_4p0,left_wrist_yaw_joint,peak_gesture,validation,0.17552414669579947,0.09873645583321944,0.12,0.9996196378384123,0.4133385207897543,0.0,0.9866405870891951,,,0.0176239656737106
fixed_wrists_scale_4p0,left_wrist_yaw_joint,return_phase,fit,0.1601618728010752,0.09069666812282988,0.86,0.9900438991072928,0.41220972152993945,0.41220972152993945,0.8594857339970063,,,0.0126485365149462
fixed_wrists_scale_4p0,left_wrist_yaw_joint,post_roll,validation,1.1225540194664254e-05,5.343185198929457e-06,,,4.55513254221003e-05,4.55513254221003e-05,0.0062665508530131,,,0.0005434425737155
fixed_wrists_scale_4p0,left_wrist_yaw_joint,full_motion,combined,0.19860646763894343,0.13053512169501766,0.22,0.9988309883653701,0.4145558940350267,0.0,0.9868907332650821,0.010203230000776387,5.343185198929457e-06,0.0199381420777359
fixed_wrists_scale_4p0,right_wrist_yaw_joint,standing_pre_roll,validation,3.077622101974823e-08,1.3843484503197969e-08,,,1.3216080710018452e-07,1.3216080710018452e-07,0.006105422948212861,,,0.000468844047551
fixed_wrists_scale_4p0,right_wrist_yaw_joint,motion_onset,fit,0.2561089453309851,0.21475813522065448,0.22,0.9994573719672425,0.4133369501075579,0.00039574239132479996,0.820876267387544,,,0.0195744862475983
fixed_wrists_scale_4p0,right_wrist_yaw_joint,peak_gesture,validation,0.17590864843650894,0.09957781034611446,0.12,0.9996448594480174,0.4125159610621484,0.0,0.8178499331781945,,,0.0175731612518037
fixed_wrists_scale_4p0,right_wrist_yaw_joint,return_phase,fit,0.1600014963686633,0.09081545856275448,0.84,0.989978792301861,0.41090642729608806,0.41090642729608806,0.7795271219949435,,,0.0127725792681309
fixed_wrists_scale_4p0,right_wrist_yaw_joint,post_roll,validation,4.9788991473815414e-05,2.814251297966376e-05,0.18,0.9385314295798463,0.00018960419644500036,5.014259116269994e-05,0.006104803726224064,,,0.0012818132900023
fixed_wrists_scale_4p0,right_wrist_yaw_joint,full_motion,combined,0.19869886943024606,0.13110733256442986,0.22,0.9988608075985265,0.4133369501075579,0.0003761919538939999,0.820876267387544,0.010203230000776387,2.814251297966376e-05,0.0195744862475983
fixed_wrists_scale_4p0,left_wrist_roll_joint,standing_pre_roll,validation,4.9964284254126695e-14,2.8201027822495814e-14,,,1.7970000487643745e-13,1.7970000487643745e-13,0.0073261261001903825,,,0.0178532507519342
fixed_wrists_scale_4p0,left_wrist_roll_joint,motion_onset,fit,0.16911958082182788,0.140362734067678,0.22,0.99934202070134,0.27542802321865056,0.00018372233015549744,0.5948571076295909,,,0.1667414002323343
fixed_wrists_scale_4p0,left_wrist_roll_joint,peak_gesture,validation,0.11602655117669236,0.0647177443558352,0.12,0.9995976842567027,0.2759210502007504,0.0,0.5964895198090253,,,0.2865339131535291
fixed_wrists_scale_4p0,left_wrist_roll_joint,return_phase,fit,0.10686273886011126,0.060565231993862954,0.76,0.9876836438500334,0.2734854524379332,0.2734854524379332,0.5368494198076119,,,0.1563204179833057
fixed_wrists_scale_4p0,left_wrist_roll_joint,post_roll,validation,0.00019859064563358846,0.00011532965120001464,1.0,0.87868394608719,0.0005894160987336017,0.0005324248851249994,0.0091187868322069,,,0.0460534471181892
fixed_wrists_scale_4p0,left_wrist_roll_joint,full_motion,combined,0.13150958960055306,0.08598532528046908,0.22,0.9987751420979416,0.2759210502007504,0.0,0.5964895198090253,0.010203230000776387,0.00011532965120001464,0.2865339131535291
fixed_wrists_scale_4p0,right_wrist_roll_joint,standing_pre_roll,validation,2.271391349648612e-13,1.1506893528301366e-13,,,8.677997556660877e-13,8.677997556660877e-13,0.007326126101279621,,,0.0195030301119594
fixed_wrists_scale_4p0,right_wrist_roll_joint,motion_onset,fit,0.17000381742847384,0.1422678236475654,0.22,0.9994309090682535,0.2749560425434495,0.00022168721621129966,0.5119870674195057,,,0.1596501105985149
fixed_wrists_scale_4p0,right_wrist_roll_joint,peak_gesture,validation,0.1166278332590693,0.06564836199423543,0.12,0.9996344261504203,0.27526855543959866,0.0,0.5697930586366042,,,0.2845535234851382
fixed_wrists_scale_4p0,right_wrist_roll_joint,return_phase,fit,0.10728085661350056,0.06125998998673054,0.76,0.989376234684838,0.27365861496762417,0.27365861496762417,0.4945406952290054,,,0.1569564683695276
fixed_wrists_scale_4p0,right_wrist_roll_joint,post_roll,validation,1.6628622142098775e-05,8.241752315349092e-06,,,6.50262688188007e-05,6.50262688188007e-05,0.007326056829331747,,,0.0226174153431781
fixed_wrists_scale_4p0,right_wrist_roll_joint,full_motion,combined,0.13215557888856663,0.08712611963306957,0.22,0.9988429499120605,0.27526855543959866,0.0,0.5697930586366042,0.010203230000776387,8.241752315349092e-06,0.2845535234851382
fixed_wrists_scale_4p0,left_shoulder_yaw_joint,standing_pre_roll,validation,6.718503132731025e-13,3.4057485254598443e-13,,,2.6075010206572102e-12,2.6075010206572102e-12,0.006105422986520639,,,0.0210284643762996
fixed_wrists_scale_4p0,left_shoulder_yaw_joint,motion_onset,fit,0.27708993634910806,0.2334792140597029,0.24,0.9993615631698188,0.451865600918108,0.0004017907367028003,0.8765416417759617,,,0.1066136063491998
fixed_wrists_scale_4p0,left_shoulder_yaw_joint,peak_gesture,validation,0.19310366705936008,0.11094217840180429,0.14,0.9996403954986414,0.44332755690159165,0.0,0.9222883958189514,,,0.0660690167058986
fixed_wrists_scale_4p0,left_shoulder_yaw_joint,return_phase,fit,0.16759027228312204,0.09463640744679731,0.88,0.9883819315384748,0.44276427109175354,0.44276427109175354,0.8566799320022609,,,0.088567358860012
fixed_wrists_scale_4p0,left_shoulder_yaw_joint,post_roll,validation,1.571023741396705e-05,7.690864138746978e-06,,,6.180664473499908e-05,6.180664473499908e-05,0.0063090422397397,,,0.0211363003774914
fixed_wrists_scale_4p0,left_shoulder_yaw_joint,full_motion,combined,0.2143144038315766,0.1420424494490682,0.24,0.9985979490013263,0.451865600918108,0.0,0.9222883958189514,0.010203230000776387,7.690864138746978e-06,0.1066136063491998
fixed_wrists_scale_4p0,right_shoulder_yaw_joint,standing_pre_roll,validation,2.397924063484195e-11,1.1862420476708395e-11,,,9.262539953786009e-11,9.262539953786009e-11,0.006105423257929998,,,0.021348014559897
fixed_wrists_scale_4p0,right_shoulder_yaw_joint,motion_onset,fit,0.27647693592996014,0.23210841533037313,0.24,0.9993255740186912,0.4498055680467782,0.00031686193040019947,0.8942033811213216,,,0.1065731364915954
fixed_wrists_scale_4p0,right_shoulder_yaw_joint,peak_gesture,validation,0.1934430013012038,0.11057100359277015,0.14,0.9996142056385429,0.44401627254632936,0.0,0.9492811480420279,,,0.0676703308727543
fixed_wrists_scale_4p0,right_shoulder_yaw_joint,return_phase,fit,0.1668037114842971,0.09378922990848267,0.88,0.9865419423744373,0.44440538432793825,0.44440538432793825,0.9376744990157483,,,0.0891233073505109
fixed_wrists_scale_4p0,right_shoulder_yaw_joint,post_roll,validation,1.5242375484344e-05,7.431987251859333e-06,,,6.0067864312800603e-05,6.0067864312800603e-05,0.006105405478383011,,,0.0214055560953146
fixed_wrists_scale_4p0,right_shoulder_yaw_joint,full_motion,combined,0.2139687304804098,0.14120451738411924,0.24,0.9985548947102032,0.4498055680467782,0.0,0.9492811480420279,0.010203230000776387,7.431987251859333e-06,0.1065731364915954
fixed_wrists_scale_6p0,left_shoulder_roll_joint,standing_pre_roll,validation,1.1501489792041096e-10,1.0577480136814937e-10,,,2.0428090122259768e-10,2.0428090122259768e-10,0.006105423082720903,,,0.0348015750645946
fixed_wrists_scale_6p0,left_shoulder_roll_joint,motion_onset,fit,0.3893387052080002,0.32684532416591006,0.24,0.9993685415701966,0.6403517911459999,0.002388942055543101,1.3316487203454241,,,0.1874262151548529
fixed_wrists_scale_6p0,left_shoulder_roll_joint,peak_gesture,validation,0.2772765682188098,0.16017658988971942,0.16,0.9996043113416807,0.6238898886526061,0.0,1.3281097374953963,,,0.1544671140724059
fixed_wrists_scale_6p0,left_shoulder_roll_joint,return_phase,fit,0.22969571716772832,0.12841627826979615,0.94,0.9981561459146426,0.6225675293101838,0.6225675293101838,1.1529575396425509,,,0.1696460680829699
fixed_wrists_scale_6p0,left_shoulder_roll_joint,post_roll,validation,0.0008825080511600721,0.0008253347797719452,,,0.0014823569898575004,0.0014823569898575004,0.0058934039397534,,,0.03356449048968
fixed_wrists_scale_6p0,left_shoulder_roll_joint,full_motion,combined,0.3014645798143034,0.19912560601376111,0.24,0.998730717197106,0.6403517911459999,0.0,1.3316487203454241,0.010203230000776387,0.0008253347797719452,0.1874262151548529
fixed_wrists_scale_6p0,right_shoulder_roll_joint,standing_pre_roll,validation,3.7472075532426377e-10,3.448562421241665e-10,,,6.61120999959075e-10,6.61120999959075e-10,0.0061054228936063505,,,0.0354336701553821
fixed_wrists_scale_6p0,right_shoulder_roll_joint,motion_onset,fit,0.3887255792862112,0.3265359455901331,0.24,0.9993726600797042,0.6392575188184895,0.0022841233366614998,1.350995521805628,,,0.1874110184917828
fixed_wrists_scale_6p0,right_shoulder_roll_joint,peak_gesture,validation,0.2766871404445582,0.15936345372378685,0.16,0.999590365256729,0.625281745147486,0.0,1.360528935832391,,,0.1551183293362469
fixed_wrists_scale_6p0,right_shoulder_roll_joint,return_phase,fit,0.22966110459724115,0.1288187793401259,0.92,0.9985806318722034,0.6221327247724081,0.6221327247724081,1.117065646018382,,,0.1696659772010153
fixed_wrists_scale_6p0,right_shoulder_roll_joint,post_roll,validation,0.0008856452093161407,0.0008283543976746105,,,0.0014871223977319,0.0014871223977319,0.0068865681508057,,,0.0341156614505512
fixed_wrists_scale_6p0,right_shoulder_roll_joint,full_motion,combined,0.3010279422354255,0.19888903338688577,0.24,0.9987344622547064,0.6392575188184895,0.0,1.360528935832391,0.010203230000776387,0.0008283543976746105,0.1874110184917828
fixed_wrists_scale_6p0,left_wrist_yaw_joint,standing_pre_roll,validation,1.6227359043650267e-14,7.685779096489043e-15,,,6.680073161291489e-14,6.680073161291489e-14,0.006105422973873279,,,0.000342422650548
fixed_wrists_scale_6p0,left_wrist_yaw_joint,motion_onset,fit,0.21499798989772045,0.17677312819643706,0.18,0.999637709786298,0.35101207479007857,0.00019166141015319882,0.9067416480906183,,,0.0203819701944596
fixed_wrists_scale_6p0,left_wrist_yaw_joint,peak_gesture,validation,0.15322815349677402,0.08584761975157282,0.12,0.9997738339006581,0.351020898464503,0.0,0.8881453868899435,,,0.0179975703559853
fixed_wrists_scale_6p0,left_wrist_yaw_joint,return_phase,fit,0.1275723660353915,0.06843219458008763,0.64,0.9933017261586886,0.3465087858223697,0.3465087858223697,0.784132394580165,,,0.0126187757930733
fixed_wrists_scale_6p0,left_wrist_yaw_joint,post_roll,validation,3.162935112990528e-06,1.4312893400342807e-06,,,1.3451443026999896e-05,1.3451443026999896e-05,0.006158076914039955,,,0.0004173916429435
fixed_wrists_scale_6p0,left_wrist_yaw_joint,full_motion,combined,0.1667042356237369,0.1070650795601821,0.18,0.9993829402826067,0.351020898464503,0.0,0.9067416480906183,0.010203230000776387,1.4312893400342807e-06,0.0203819701944596
fixed_wrists_scale_6p0,right_wrist_yaw_joint,standing_pre_roll,validation,1.3522214245395203e-08,5.783415958860886e-09,,,6.085282470112696e-08,6.085282470112696e-08,0.006105422969071431,,,0.0004685751220262
fixed_wrists_scale_6p0,right_wrist_yaw_joint,motion_onset,fit,0.21498126782936783,0.17745813599450502,0.18,0.9996569314314776,0.3504279950318545,0.0003947295722229009,0.7267382160421474,,,0.019982564868549
fixed_wrists_scale_6p0,right_wrist_yaw_joint,peak_gesture,validation,0.1534794474670599,0.0865067351755279,0.12,0.9998011943212209,0.34924851598070694,0.0,0.7067967912935571,,,0.0179370522605756
fixed_wrists_scale_6p0,right_wrist_yaw_joint,return_phase,fit,0.12741011377696468,0.06852899925121618,0.64,0.993614175614244,0.3452169452022784,0.3452169452022784,0.684694863347652,,,0.012745245730948
