condition,mode,timestamp_s,sim_time_s,geom1_id,geom2_id,signed_wrist_geom_distance_m,nearest_point_geom1_x_m,nearest_point_geom1_y_m,nearest_point_geom1_z_m,nearest_point_geom2_x_m,nearest_point_geom2_y_m,nearest_point_geom2_z_m
original,arm_only,10.323999999996946,15.323999999996946,67,80,0.4489636385539788,0.21817539750249823,0.22124313614851193,0.6676222941592008,0.19499546323985725,-0.2271216867309831,0.6677803936417306
original,arm_only,10.324999999996946,15.324999999996946,67,80,0.4489636381489093,0.21817596022347208,0.221242239703812,0.6676222147043008,0.19499494551188934,-0.22712252687779672,0.6677804078322045
original,arm_only,10.325999999996945,15.325999999996945,67,80,0.4489636377484117,0.21817652149019212,0.2212413506129246,0.667622137540599,0.19499442992646449,-0.22712335986052556,0.6677804191795741
original,arm_only,10.326999999996945,15.326999999996945,67,80,0.44896363735267797,0.21817708121950513,0.22124046912645373,0.6676220626969105,0.1949939165499593,-0.2271241854365269,0.6677804276889587
original,arm_only,10.327999999996944,15.327999999996944,67,80,0.44896363700153447,0.2181776398892873,0.22123959524129008,0.667621990286522,0.1949934063647188,-0.22712500367461486,0.6677804342943264
original,arm_only,10.328999999996944,15.328999999996944,67,80,0.4489636366943609,0.21817819754918572,0.22123872825213797,0.6676219200819924,0.19499289908061512,-0.22712581526170061,0.6677804394074474
original,arm_only,10.329999999996943,15.329999999996943,67,80,0.44896363639022085,0.21817875371483855,0.22123786770102116,0.6676218517550667,0.19499239349921943,-0.22712662057794902,0.6677804424834813
original,arm_only,10.330999999996942,15.330999999996942,67,80,0.4489636360881569,0.21817930835246885,0.2212370138312196,0.6676217853078242,0.19499188970292317,-0.227127419385172,0.6677804434738568
original,arm_only,10.331999999996942,15.331999999996942,67,80,0.44896363582719884,0.2181798619804724,0.2212361666417665,0.6676217208373498,0.19499138869046084,-0.22712821174800696,0.6677804432621077
original,arm_only,10.332999999996941,15.332999999996941,67,80,0.44896363556650787,0.21818041412559336,0.2212353256783367,0.6676216580168015,0.19499088926605734,-0.2271289980426286,0.6677804412858721
original,arm_only,10.33399999999694,15.33399999999694,67,80,0.44896363530526495,0.21818096476335663,0.22123449118969205,0.6676215968515907,0.1949903915154569,-0.22712977802520362,0.6677804374803232
original,arm_only,10.33499999999694,15.33499999999694,67,80,0.4489636350430092,0.21818151386440562,0.22123366342366796,0.6676215373523485,0.19498989552048163,-0.2271305514532338,0.6677804317876375
original,arm_only,10.33599999999694,15.33599999999694,67,80,0.44896363477955886,0.21818206139572194,0.22123284262586737,0.6676214795333472,0.19498940135919457,-0.22713131808672787,0.6677804241565864
original,arm_only,10.336999999996939,15.336999999996939,67,80,0.448963634514949,0.21818260732165606,0.2212320290386256,0.6676214234112059,0.19498890910604705,-0.2271320776891278,0.6677804145421448
original,arm_only,10.337999999996939,15.337999999996939,67,80,0.44896363424937474,0.21818315160475119,0.22123122290020145,0.6676213690038865,0.19498841883201448,-0.2271328300280256,0.6677804029051043
original,arm_only,10.338999999996938,15.338999999996938,67,80,0.44896363398315237,0.21818369420645217,0.22123042444415714,0.6676213163298576,0.1949879306047212,-0.22713357487571337,0.667780389211699
original,arm_only,10.339999999996937,15.339999999996937,67,80,0.4489636337166807,0.21818423508768955,0.2212296338988909,0.6676212654074329,0.19498744448855745,-0.22713431200958856,0.6677803734332448
original,arm_only,10.340999999996937,15.340999999996937,67,80,0.44896363345041534,0.21818477420934057,0.2212288514873013,0.6676212162542806,0.19498696054478992,-0.22713504121244504,0.6677803555457963
original,arm_only,10.341999999996936,15.341999999996936,67,80,0.4489636332130795,0.21818531250192733,0.22122807762338026,0.6676211693317022,0.19498647919453582,-0.22713576207284636,0.6677803356627668
original,arm_only,10.342999999996936,15.342999999996936,67,80,0.4489636329759797,0.21818584893563392,0.22122731232893014,0.6676211242084482,0.19498600012978567,-0.22713647457753275,0.6677803136300182
original,arm_only,10.343999999996935,15.343999999996935,67,80,0.44896363273928175,0.2181863834730643,0.22122655580689096,0.6676210808948645,0.19498552340193273,-0.22713717852836135,0.6677802894365248
original,arm_only,10.344999999996935,15.344999999996935,67,80,0.4489636325314431,0.2181869170458996,0.22122580845209427,0.6676210398445995,0.19498504942254896,-0.22713787353222759,0.6677802632070171
original,arm_only,10.345999999996934,15.345999999996934,67,80,0.4489636323236321,0.21818744862892814,0.22122507026635674,0.6676210006195209,0.1949845778747479,-0.2271385595950209,0.6677802347989481
original,arm_only,10.346999999996934,15.346999999996934,67,80,0.4489636321555909,0.21818797874437187,0.22122434119224582,0.6676209633148226,0.19498410972390784,-0.22713923683663859,0.667780205138264
original,arm_only,10.347999999996933,15.347999999996933,67,80,0.44896363198690953,0.21818850692548666,0.22122362071529234,0.6676209275967375,0.1949836437376045,-0.22713990569155906,0.6677801737001848
original,arm_only,10.348999999996932,15.348999999996932,67,80,0.44896363181714904,0.21818903315787458,0.2212229090238108,0.6676208934620265,0.19498317996879705,-0.22714056597455107,0.667780140455364
original,arm_only,10.349999999996932,15.349999999996932,67,80,0.4489636316461321,0.21818955742466484,0.22122220630463174,0.6676208609108363,0.19498271846787035,-0.2271412175021242,0.6677801053786541
original,arm_only,10.350999999996931,15.350999999996931,67,80,0.44896363147388474,0.21819007970722634,0.22122151274230809,0.6676208299456887,0.19498225928272894,-0.22714186009323206,0.6677800684488612
original,arm_only,10.35199999999693,15.35199999999693,67,80,0.44896363134030165,0.21819060054160092,0.2212208282770612,0.6676208006626442,0.19498180338157314,-0.2271424938697106,0.66778003057543
original,arm_only,10.35299999999693,15.35299999999693,67,80,0.44896363120510285,0.21819111947265885,0.22122015239382822,0.6676207727303403,0.19498134953440072,-0.22714311926628217,0.6677799912179077
original,arm_only,10.35399999999693,15.35399999999693,67,80,0.44896363106796694,0.21819163649561732,0.22121948528159607,0.6676207461494105,0.19498089779662015,-0.2271437360967955,0.6677799503321749
original,arm_only,10.354999999996929,15.354999999996929,67,80,0.4489636309569084,0.2181921525655437,0.22121882732789763,0.6676207213682749,0.19498044858332744,-0.22714434397396804,0.6677799080098001
original,arm_only,10.355999999996929,15.355999999996929,67,80,0.44896363084299623,0.2181926666840629,0.22121817852795425,0.6676206979499425,0.19498000158179818,-0.22714494290903384,0.6677798640801625
original,arm_only,10.356999999996928,15.356999999996928,67,80,0.4489636307261495,0.21819317883656011,0.22121753906400748,0.6676206759013793,0.19497955683862575,-0.22714553272287835,0.6677798185139662
original,arm_only,10.357999999996927,15.357999999996927,67,80,0.4489636306059977,0.21819368910101067,0.2212169080424623,0.6676206548650234,0.19497911376546623,-0.2271461142740355,0.6677797715669531
original,arm_only,10.358999999996927,15.358999999996927,67,80,0.4489636304819221,0.21819419758778927,0.22121628472593097,0.6676206346232901,0.19497867207671432,-0.2271466882785771,0.667779723627786
original,arm_only,10.359999999996926,15.359999999996926,67,80,0.44896363035387954,0.21819470442221486,0.22121566838848802,0.6676206149566561,0.19497823150224433,-0.22714725544172304,0.6677796750572462
original,arm_only,10.360999999996926,15.360999999996926,67,80,0.4489636302621603,0.2181952101988368,0.22121505911578898,0.6676205960727839,0.1949777932752534,-0.22714781575098955,0.6677796267987747
original,arm_only,10.361999999996925,15.361999999996925,67,80,0.4489636301663897,0.21819571459659348,0.2212144553978293,0.667620577315349,0.19497735564486496,-0.2271483706018082,0.6677795785424333
original,arm_only,10.362999999996925,15.362999999996925,67,80,0.44896363006621925,0.21819621776640563,0.22121385655763506,0.6676205584732455,0.19497691837948,-0.22714892065083164,0.6677795305715908
original,arm_only,10.363999999996924,15.363999999996924,67,80,0.44896362996157857,0.21819671986249084,0.221213261938197,0.6676205393431968,0.1949764812603839,-0.2271494665355306,0.6677794831473503
original,arm_only,10.364999999996924,15.364999999996924,67,80,0.44896362985261273,0.21819722104070477,0.2212126709030608,0.6676205197308067,0.19497604408094737,-0.22715000887358475,0.6677794365098855
original,arm_only,10.365999999996923,15.365999999996923,67,80,0.44896362973963194,0.218197721457175,0.22121208283663887,0.6676204994512819,0.1949756066458972,-0.2271505482625542,0.6677793908797109
