topic,receive_wall_ns,receive_wall_utc,receive_monotonic_ns,elapsed_seconds,source_stamp_sec,source_stamp_nanosec,source_time_ns,source_time_utc,frame_id,sequence,meas_stamp_sec,meas_stamp_nanosec,meas_time_ns,message.header.stamp.sec,message.header.stamp.nanosec,message.header.frame_id,message.header.sequence,message.header.meas_stamp.sec,message.header.meas_stamp.nanosec,message.input_source.name,message.input_source.priority,message.input_source.timeout,message.action_info.current_action.value,message.action_info.action_desc,message.action_info.status.value,message.runtime_model.waist_status,message.runtime_model.left_hand_status.value,message.runtime_model.right_hand_status.value,message.motion_status.player_state.value,message.motion_status.control_area.value,message.motion_status.motion,message.motion_status.type.value,message.servo_status.squat_enable,message.servo_status.squat_offset,message.servo_status.squat_limit,message.servo_status.head_yaw_offset,message.servo_status.head_pitch_offset,message.servo_status.waist_yaw_offset,message.servo_status.waist_pitch_offset,message.servo_status.waist_roll_offset,message.fsm_state.current_state,message.body_status.value,message.speed_status.speed_mode.value,message.speed_status.forward_bounds.min_value,message.speed_status.forward_bounds.max_value,message.speed_status.lateral_bounds.min_value,message.speed_status.lateral_bounds.max_value,message.speed_status.angular_bounds.min_value,message.speed_status.angular_bounds.max_value
/aima/mc/common/state,1786663941577957354,2026-08-13T23:32:21.577957+00:00,14078653051917,11.988487188,1786663941,568357466,1786663941568357466,2026-08-13T23:32:21.568357+00:00,,140283,0,0,0,1786663941,568357466,,140283,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663941671166239,2026-08-13T23:32:21.671166+00:00,14078746261250,12.081696521,1786663941,668358592,1786663941668358592,2026-08-13T23:32:21.668359+00:00,,140284,0,0,0,1786663941,668358592,,140284,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663941771481608,2026-08-13T23:32:21.771482+00:00,14078846576555,12.182011826,1786663941,768357967,1786663941768357967,2026-08-13T23:32:21.768358+00:00,,140285,0,0,0,1786663941,768357967,,140285,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663941875173198,2026-08-13T23:32:21.875173+00:00,14078950268081,12.285703352,1786663941,868358217,1786663941868358217,2026-08-13T23:32:21.868358+00:00,,140286,0,0,0,1786663941,868358217,,140286,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663941972098177,2026-08-13T23:32:21.972098+00:00,14079047193093,12.382628364,1786663941,968373633,1786663941968373633,2026-08-13T23:32:21.968374+00:00,,140287,0,0,0,1786663941,968373633,,140287,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663942073429842,2026-08-13T23:32:22.073430+00:00,14079148524373,12.483959644,1786663942,68356967,1786663942068356967,2026-08-13T23:32:22.068357+00:00,,140288,0,0,0,1786663942,68356967,,140288,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663942170632783,2026-08-13T23:32:22.170633+00:00,14079245727730,12.581163001,1786663942,168358967,1786663942168358967,2026-08-13T23:32:22.168359+00:00,,140289,0,0,0,1786663942,168358967,,140289,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663942271235226,2026-08-13T23:32:22.271235+00:00,14079346330237,12.681765508,1786663942,268359800,1786663942268359800,2026-08-13T23:32:22.268360+00:00,,140290,0,0,0,1786663942,268359800,,140290,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663942372614598,2026-08-13T23:32:22.372615+00:00,14079447709673,12.783144944,1786663942,368356550,1786663942368356550,2026-08-13T23:32:22.368357+00:00,,140291,0,0,0,1786663942,368356550,,140291,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663942520783731,2026-08-13T23:32:22.520784+00:00,14079595876982,12.931312253,1786663942,468357092,1786663942468357092,2026-08-13T23:32:22.468357+00:00,,140292,0,0,0,1786663942,468357092,,140292,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663942574865415,2026-08-13T23:32:22.574865+00:00,14079649959594,12.985394865,1786663942,568358217,1786663942568358217,2026-08-13T23:32:22.568358+00:00,,140293,0,0,0,1786663942,568358217,,140293,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663942671977900,2026-08-13T23:32:22.671978+00:00,14079747072591,13.082507862,1786663942,668358175,1786663942668358175,2026-08-13T23:32:22.668358+00:00,,140294,0,0,0,1786663942,668358175,,140294,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663942775837712,2026-08-13T23:32:22.775838+00:00,14079850932467,13.186367738,1786663942,768357259,1786663942768357259,2026-08-13T23:32:22.768357+00:00,,140295,0,0,0,1786663942,768357259,,140295,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663942870918908,2026-08-13T23:32:22.870919+00:00,14079946013791,13.281449062,1786663942,868356925,1786663942868356925,2026-08-13T23:32:22.868357+00:00,,140296,0,0,0,1786663942,868356925,,140296,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663942972387879,2026-08-13T23:32:22.972388+00:00,14080047482762,13.382918033,1786663942,968417259,1786663942968417259,2026-08-13T23:32:22.968417+00:00,,140297,0,0,0,1786663942,968417259,,140297,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,0,0,,0,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663943071888061,2026-08-13T23:32:23.071888+00:00,14080146982528,13.482417799,1786663943,68358009,1786663943068358009,2026-08-13T23:32:23.068358+00:00,,140298,0,0,0,1786663943,68358009,,140298,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,1,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663943173135102,2026-08-13T23:32:23.173135+00:00,14080248229857,13.583665128,1786663943,168355634,1786663943168355634,2026-08-13T23:32:23.168355+00:00,,140299,0,0,0,1786663943,168355634,,140299,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,1,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663943271285024,2026-08-13T23:32:23.271285+00:00,14080346379971,13.681815242,1786663943,268358509,1786663943268358509,2026-08-13T23:32:23.268358+00:00,,140300,0,0,0,1786663943,268358509,,140300,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,1,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663943371798829,2026-08-13T23:32:23.371799+00:00,14080446893840,13.782329111,1786663943,368359342,1786663943368359342,2026-08-13T23:32:23.368359+00:00,,140301,0,0,0,1786663943,368359342,,140301,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,1,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663943471691323,2026-08-13T23:32:23.471691+00:00,14080546786334,13.882221605,1786663943,468360176,1786663943468360176,2026-08-13T23:32:23.468360+00:00,,140302,0,0,0,1786663943,468360176,,140302,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,1,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663943573665201,2026-08-13T23:32:23.573665+00:00,14080648760180,13.984195451,1786663943,568359842,1786663943568359842,2026-08-13T23:32:23.568360+00:00,,140303,0,0,0,1786663943,568359842,,140303,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,1,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663943671609896,2026-08-13T23:32:23.671610+00:00,14080746704907,14.082140178,1786663943,668358343,1786663943668358343,2026-08-13T23:32:23.668358+00:00,,140304,0,0,0,1786663943,668358343,,140304,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,1,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663943771546897,2026-08-13T23:32:23.771547+00:00,14080846641812,14.182077083,1786663943,768359176,1786663943768359176,2026-08-13T23:32:23.768359+00:00,,140305,0,0,0,1786663943,768359176,,140305,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,1,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663943870669754,2026-08-13T23:32:23.870670+00:00,14080945764637,14.281199908,1786663943,868360593,1786663943868360593,2026-08-13T23:32:23.868361+00:00,,140306,0,0,0,1786663943,868360593,,140306,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,1,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663943971024107,2026-08-13T23:32:23.971024+00:00,14081046119150,14.381554421,1786663943,968404884,1786663943968404884,2026-08-13T23:32:23.968405+00:00,,140307,0,0,0,1786663943,968404884,,140307,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,1,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663944072494303,2026-08-13T23:32:24.072494+00:00,14081147589282,14.483024553,1786663944,68360801,1786663944068360801,2026-08-13T23:32:24.068361+00:00,,140308,0,0,0,1786663944,68360801,,140308,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663944172959181,2026-08-13T23:32:24.172959+00:00,14081248054256,14.583489527,1786663944,168368926,1786663944168368926,2026-08-13T23:32:24.168369+00:00,,140309,0,0,0,1786663944,168368926,,140309,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663944271894755,2026-08-13T23:32:24.271895+00:00,14081346989638,14.682424909,1786663944,268357801,1786663944268357801,2026-08-13T23:32:24.268358+00:00,,140310,0,0,0,1786663944,268357801,,140310,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663944373092286,2026-08-13T23:32:24.373092+00:00,14081448187169,14.78362244,1786663944,368357760,1786663944368357760,2026-08-13T23:32:24.368358+00:00,,140311,0,0,0,1786663944,368357760,,140311,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663944472648036,2026-08-13T23:32:24.472648+00:00,14081547742951,14.883178222,1786663944,468358885,1786663944468358885,2026-08-13T23:32:24.468359+00:00,,140312,0,0,0,1786663944,468358885,,140312,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663944573776033,2026-08-13T23:32:24.573776+00:00,14081648870660,14.984305931,1786663944,568355926,1786663944568355926,2026-08-13T23:32:24.568356+00:00,,140313,0,0,0,1786663944,568355926,,140313,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663944671674225,2026-08-13T23:32:24.671674+00:00,14081746769236,15.082204507,1786663944,668358801,1786663944668358801,2026-08-13T23:32:24.668359+00:00,,140314,0,0,0,1786663944,668358801,,140314,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663944771654444,2026-08-13T23:32:24.771654+00:00,14081846749519,15.18218479,1786663944,768359926,1786663944768359926,2026-08-13T23:32:24.768360+00:00,,140315,0,0,0,1786663944,768359926,,140315,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663944877190135,2026-08-13T23:32:24.877190+00:00,14081952284922,15.287720193,1786663944,868361051,1786663944868361051,2026-08-13T23:32:24.868361+00:00,,140316,0,0,0,1786663944,868361051,,140316,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663944970888755,2026-08-13T23:32:24.970889+00:00,14082045983862,15.381419133,1786663944,968403593,1786663944968403593,2026-08-13T23:32:24.968404+00:00,,140317,0,0,0,1786663944,968403593,,140317,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663945073140255,2026-08-13T23:32:25.073140+00:00,14082148235266,15.483670537,1786663945,68361260,1786663945068361260,2026-08-13T23:32:25.068361+00:00,,140318,0,0,0,1786663945,68361260,,140318,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663945171570693,2026-08-13T23:32:25.171571+00:00,14082246665736,15.582101007,1786663945,168352177,1786663945168352177,2026-08-13T23:32:25.168352+00:00,,140319,0,0,0,1786663945,168352177,,140319,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663945273035850,2026-08-13T23:32:25.273036+00:00,14082348130477,15.683565748,1786663945,268349510,1786663945268349510,2026-08-13T23:32:25.268349+00:00,,140320,0,0,0,1786663945,268349510,,140320,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663945370831492,2026-08-13T23:32:25.370832+00:00,14082445925831,15.781361102,1786663945,368342760,1786663945368342760,2026-08-13T23:32:25.368343+00:00,,140321,0,0,0,1786663945,368342760,,140321,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663945470542305,2026-08-13T23:32:25.470542+00:00,14082545637220,15.881072491,1786663945,468333677,1786663945468333677,2026-08-13T23:32:25.468333+00:00,,140322,0,0,0,1786663945,468333677,,140322,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663945571507287,2026-08-13T23:32:25.571507+00:00,14082646602170,15.982037441,1786663945,568361927,1786663945568361927,2026-08-13T23:32:25.568362+00:00,,140323,0,0,0,1786663945,568361927,,140323,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663945670383118,2026-08-13T23:32:25.670383+00:00,14082745478161,16.080913432,1786663945,668357802,1786663945668357802,2026-08-13T23:32:25.668358+00:00,,140324,0,0,0,1786663945,668357802,,140324,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663945771900658,2026-08-13T23:32:25.771901+00:00,14082846995669,16.18243094,1786663945,768325385,1786663945768325385,2026-08-13T23:32:25.768325+00:00,,140325,0,0,0,1786663945,768325385,,140325,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663945872120847,2026-08-13T23:32:25.872121+00:00,14082947215954,16.282651225,1786663945,868317177,1786663945868317177,2026-08-13T23:32:25.868317+00:00,,140326,0,0,0,1786663945,868317177,,140326,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663945972259134,2026-08-13T23:32:25.972259+00:00,14083047353889,16.38278916,1786663945,968381885,1786663945968381885,2026-08-13T23:32:25.968382+00:00,,140327,0,0,0,1786663945,968381885,,140327,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663946071421147,2026-08-13T23:32:26.071421+00:00,14083146516222,16.481951493,1786663946,68358802,1786663946068358802,2026-08-13T23:32:26.068359+00:00,,140328,0,0,0,1786663946,68358802,,140328,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663946171019570,2026-08-13T23:32:26.171020+00:00,14083246114645,16.581549916,1786663946,168358177,1786663946168358177,2026-08-13T23:32:26.168358+00:00,,140329,0,0,0,1786663946,168358177,,140329,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663946271443964,2026-08-13T23:32:26.271444+00:00,14083346538303,16.681973574,1786663946,268361927,1786663946268361927,2026-08-13T23:32:26.268362+00:00,,140330,0,0,0,1786663946,268361927,,140330,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663946372482781,2026-08-13T23:32:26.372483+00:00,14083447577888,16.783013159,1786663946,368357802,1786663946368357802,2026-08-13T23:32:26.368358+00:00,,140331,0,0,0,1786663946,368357802,,140331,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663946471792281,2026-08-13T23:32:26.471792+00:00,14083546886044,16.882321315,1786663946,468356011,1786663946468356011,2026-08-13T23:32:26.468356+00:00,,140332,0,0,0,1786663946,468356011,,140332,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663946571446191,2026-08-13T23:32:26.571446+00:00,14083646541202,16.981976473,1786663946,568374344,1786663946568374344,2026-08-13T23:32:26.568374+00:00,,140333,0,0,0,1786663946,568374344,,140333,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663946674850028,2026-08-13T23:32:26.674850+00:00,14083749944975,17.085380246,1786663946,668356511,1786663946668356511,2026-08-13T23:32:26.668357+00:00,,140334,0,0,0,1786663946,668356511,,140334,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663946773799661,2026-08-13T23:32:26.773800+00:00,14083848894320,17.184329591,1786663946,768356469,1786663946768356469,2026-08-13T23:32:26.768356+00:00,,140335,0,0,0,1786663946,768356469,,140335,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663946873656798,2026-08-13T23:32:26.873657+00:00,14083948751681,17.284186952,1786663946,868359927,1786663946868359927,2026-08-13T23:32:26.868360+00:00,,140336,0,0,0,1786663946,868359927,,140336,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663946973296773,2026-08-13T23:32:26.973297+00:00,14084048391656,17.383826927,1786663946,968368052,1786663946968368052,2026-08-13T23:32:26.968368+00:00,,140337,0,0,0,1786663946,968368052,,140337,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663947071088051,2026-08-13T23:32:27.071088+00:00,14084146182870,17.481618141,1786663947,68358677,1786663947068358677,2026-08-13T23:32:27.068359+00:00,,140338,0,0,0,1786663947,68358677,,140338,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663947172290305,2026-08-13T23:32:27.172290+00:00,14084247385092,17.582820363,1786663947,168358053,1786663947168358053,2026-08-13T23:32:27.168358+00:00,,140339,0,0,0,1786663947,168358053,,140339,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663947270839873,2026-08-13T23:32:27.270840+00:00,14084345934692,17.681369963,1786663947,268358303,1786663947268358303,2026-08-13T23:32:27.268358+00:00,,140340,0,0,0,1786663947,268358303,,140340,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663947371921703,2026-08-13T23:32:27.371922+00:00,14084447016778,17.782452049,1786663947,368357386,1786663947368357386,2026-08-13T23:32:27.368357+00:00,,140341,0,0,0,1786663947,368357386,,140341,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663947471813791,2026-08-13T23:32:27.471814+00:00,14084546908770,17.882344041,1786663947,468356178,1786663947468356178,2026-08-13T23:32:27.468356+00:00,,140342,0,0,0,1786663947,468356178,,140342,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
/aima/mc/common/state,1786663947571849601,2026-08-13T23:32:27.571850+00:00,14084646944388,17.982379659,1786663947,568359053,1786663947568359053,2026-08-13T23:32:27.568359+00:00,,140343,0,0,0,1786663947,568359053,,140343,0,0,app_proxy,60,1000,0,STAND_DEFAULT,100,True,0,0,2,3,1007,1,False,0.0,2,0.0,0.0,0.0,0.0,0.0,4,1,1,-1.0,0.8,-1.0,1.0,-1.0,1.0
