experiment_id,dataset,joint_name,real_excursion_rad,sim_excursion_rad,excursion_ratio,absolute_excursion_error_rad,position_rmse_rad,velocity_rmse_rad_s,onset_delta_s,peak_timing_delta_s,xcorr_lag_s,recovery_delta_s
bs_damping_005,heart,waist_pitch_joint,0.0323393432511609,0.0206148663138796,0.6374546988717706,0.011724476937281299,0.013822669280252834,0.03432097339058577,-0.059999999999809484,1.8000000000008818,1.0,0.11999999999969191
bs_damping_005,heart,left_ankle_roll_joint,0.0040264129638671,0.0041083337148422015,1.0203458392644411,8.192075097510163e-05,0.0027202768451230442,0.008896289857113725,,0.4000000000007633,1.0,-2.4158453015843406e-13
bs_damping_005,heart,right_ankle_roll_joint,0.0024929046630858,0.0080050344831324,3.211127405579764,0.005512129820046599,0.006474435230936524,0.007653402534100338,-0.43999999999980144,2.0800000000000125,-1.0,
bs_damping_005,heart,left_hip_roll_joint,0.0034255689965875997,0.002247648063454198,0.656138605204918,0.0011779209331334015,0.004176211366947565,0.0073484570572936395,3.8800000000000923,2.479999999999716,-1.0,
bs_damping_005,heart,right_hip_roll_joint,0.0026569801611188997,0.005273446515817399,1.9847519349172187,0.0026164663546984998,0.0026892158477228993,0.006306665549924249,-0.579999999999635,2.439999999999717,1.0,
bs_damping_005,heart,waist_roll_joint,0.010179951374642601,0.008124814268601802,0.7981191628125088,0.0020551371060407997,0.007390707819652171,0.015643075168004252,-0.1399999999998221,0.44000000000074113,0.3,-2.4158453015843406e-13
bs_damping_005,wave,left_ankle_pitch_joint,0.0301041603088379,0.02302401891205519,0.7648118624087933,0.0070801413967827125,0.007484484311140423,0.03361034821282873,0.2400000000002693,-1.1999999999990818,0.4,2.039999999999096
bs_damping_005,wave,right_ankle_pitch_joint,0.0279946327209472,0.018721335193403715,0.6687473052430987,0.009273297527543484,0.007472285738176679,0.03231228335621007,0.6400000000004029,-1.9199999999993014,-0.52,-0.3599999999996264
bs_damping_005,wave,left_knee_joint,0.0072860717773437006,0.07060067627445743,9.689813445702352,0.06331460449711374,0.042237857638222014,0.04780477942794911,0.2800000000003822,-1.2999999999992788,0.72,
bs_damping_005,wave,right_knee_joint,0.0101536373968025,0.08213588428299151,8.08930643011312,0.07198224688618901,0.04527032292633701,0.0635526066294531,0.4800000000003993,0.2800000000006806,-1.0,
bs_damping_005,wave,left_hip_pitch_joint,0.0139975547790526,0.050442764911372284,3.6036840510786994,0.03644521013231968,0.023666073379061195,0.04059650392963737,3.241851231905457e-13,-1.9599999999993,-0.86,-0.09999999999991971
bs_damping_005,wave,right_hip_pitch_joint,0.0170655250549316,0.042882761372668776,2.512829885669208,0.025817236317737177,0.01675859864383934,0.03346325541558382,0.14000000000031415,-0.4799999999993534,-0.7000000000000001,0.04000000000010928
bs_damping_005,wave,waist_pitch_joint,0.0280405753307459,0.0283045511893146,1.0094140671314706,0.0002639758585686984,0.012163473337994092,0.039350181692523134,0.40000000000034414,1.8000000000008498,0.8,-0.09999999999978115
bs_damping_005,wave,left_ankle_roll_joint,0.0088210105895995,0.0243897684738812,2.7649630647352583,0.0155687578842817,0.011643627846472956,0.02775424345856381,-0.0399999999994618,-0.21999999999914532,0.92,
bs_damping_005,wave,right_ankle_roll_joint,0.0093955993652344,0.0256618186990465,2.7312593589292846,0.0162662193338121,0.009009512730289913,0.027312313099612833,5.586642259913788e-13,-0.19999999999914575,0.9400000000000001,
bs_damping_005,wave,left_hip_roll_joint,0.0099711418151855,0.0142267467790879,1.4267921410385869,0.0042556049639024,0.004121162783281093,0.025957202641238325,0.9000000000007811,-1.1999999999991315,-0.54,4.511946372076636e-13
bs_damping_005,wave,right_hip_roll_joint,0.0095877647399902,0.015476970291870801,1.6142417666254316,0.005889205551880602,0.0044341751943502055,0.025683303472262903,0.9400000000007944,0.5400000000007381,-0.54,4.511946372076636e-13
bs_damping_005,wave,waist_roll_joint,0.0386269102010452,0.0224045658801309,0.5800248004181462,0.0162223443209143,0.021263010237989655,0.050891126043348923,0.9400000000005599,0.1400000000008046,0.76,0.9799999999998228
bs_damping_015,heart,left_ankle_pitch_joint,0.0461992339004458,0.03472138137726968,0.751557513964201,0.011477852523176117,0.02284902054219673,0.0512502023296493,-0.3999999999998237,2.4600000000004947,-1.0,-2.4158453015843406e-13
bs_damping_015,heart,right_ankle_pitch_joint,0.0320215225219725,0.039041396737415385,1.219223624068031,0.007019874215442888,0.02123883144232381,0.04598709336317835,-1.0199999999998106,2.420000000000517,-0.98,0.6999999999993705
bs_damping_015,heart,left_knee_joint,0.0074777603149413,0.056139963500544954,7.507590660317339,0.04866220318560365,0.02310724977678782,0.045093016361644964,-0.2399999999998199,-1.2199999999990387,0.4,
bs_damping_015,heart,right_knee_joint,0.023776531219482297,0.05440923238753309,2.2883587132739787,0.030632701168050794,0.016172372967639632,0.04017030155999516,-0.5199999999998139,0.7600000000008835,0.18,2.16099999999856
bs_damping_015,heart,left_hip_pitch_joint,0.035656699362948296,0.029828105224019796,0.8365357915044395,0.0058285941389285,0.019287876062799286,0.0478076546917849,-0.21999999999980607,0.42000000000065585,1.0,-2.4158453015843406e-13
bs_damping_015,heart,right_hip_pitch_joint,0.041033744812011594,0.031402852793025265,0.7652933685894755,0.009630892018986328,0.02354487449627926,0.0518530937138072,-0.2599999999998124,0.5600000000006418,1.0,-2.4158453015843406e-13
bs_damping_015,heart,waist_pitch_joint,0.0323393432511609,0.020664037324080703,0.6389751691490803,0.011675305927080194,0.013816979949246981,0.03432208716801614,-0.059999999999809484,1.8000000000008818,1.0,0.11999999999969191
bs_damping_015,heart,left_ankle_roll_joint,0.0040264129638671,0.003899069840038797,0.968373059353058,0.0001273431238283029,0.002598145265150443,0.008893344807179746,,-1.3599999999998245,1.0,-2.4158453015843406e-13
bs_damping_015,heart,right_ankle_roll_joint,0.0024929046630858,0.0077982869399851,3.12819300932757,0.0053053822768992995,0.006272589399610791,0.007679149197475828,-0.4599999999998081,2.0800000000000125,-1.0,
bs_damping_015,heart,left_hip_roll_joint,0.0034255689965875997,0.002389563242275003,0.6975668114276432,0.0010360057543125968,0.004427014265020338,0.0073429920340965845,3.300000000000413,2.479999999999716,-1.0,
bs_damping_015,heart,right_hip_roll_joint,0.0026569801611188997,0.0051322680624669,1.9316170054900277,0.0024752879013480006,0.002453478142699025,0.006301815836224355,-0.579999999999635,2.439999999999717,1.0,
bs_damping_015,heart,waist_roll_joint,0.010179951374642601,0.0081192172088193,0.7975693507774099,0.002060734165823301,0.007388259245032747,0.015654178987768982,-0.1399999999998221,0.44000000000074113,0.3,-2.4158453015843406e-13
bs_damping_015,wave,left_ankle_pitch_joint,0.0301041603088379,0.023933171411340715,0.7950120902164635,0.0061709888974971865,0.007875339041966785,0.03465261705160894,0.2800000000002827,-1.119999999999055,0.44,1.5999999999993397
bs_damping_015,wave,right_ankle_pitch_joint,0.0279946327209472,0.017744597881389296,0.6338571417695994,0.010250034839557904,0.006478727345897723,0.02933790859631823,0.4800000000003495,-1.879999999999288,-0.46,-0.13999999999974833
bs_damping_015,wave,left_knee_joint,0.0072860717773437006,0.07032450982782762,9.65191010696658,0.06303843805048392,0.03987769148064087,0.04941911777599684,0.34000000000040226,-1.339999999999292,0.68,
bs_damping_015,wave,right_knee_joint,0.0101536373968025,0.08068592272346442,7.946504249686262,0.07053228532666192,0.044914619652382956,0.06293723076590632,0.4400000000003859,0.2800000000006806,-1.0,
bs_damping_015,wave,left_hip_pitch_joint,0.0139975547790526,0.0505134232380281,3.6087319560714737,0.036515868458975496,0.0240163929534663,0.03872156454465038,-0.019999999999682494,-1.9399999999992934,-0.84,-0.09999999999991971
bs_damping_015,wave,right_hip_pitch_joint,0.0170655250549316,0.043102631318904905,2.5257137521502218,0.026037106263973306,0.016680582319351357,0.03358870861954902,0.16000000000032083,-0.4599999999993467,-0.7000000000000001,0.020000000000120366
bs_damping_015,wave,waist_pitch_joint,0.0280405753307459,0.0296801579801156,1.0584717906116545,0.0016395826493696974,0.012196168414978331,0.03967838528209041,0.40000000000034414,1.8000000000008498,0.8,-0.09999999999978115
bs_damping_015,wave,left_ankle_roll_joint,0.0088210105895995,0.0219347574414508,2.4866490317235526,0.013113746851851299,0.010175826181266216,0.027735138324760194,-0.0399999999994618,-0.19999999999913864,0.9,
bs_damping_015,wave,right_ankle_roll_joint,0.0093955993652344,0.0230545462887901,2.453760041546316,0.013658946923555702,0.007667746647013092,0.027068419541256328,0.5800000000007524,-0.17999999999913907,0.92,
bs_damping_015,wave,left_hip_roll_joint,0.0099711418151855,0.013477602017389997,1.3516608495994262,0.0035064602022044974,0.003802529865943592,0.025988467388746977,0.8800000000007744,-1.1599999999991182,0.14,0.999999999999897
bs_damping_015,wave,right_hip_roll_joint,0.0095877647399902,0.0150263253651875,1.5672396823123196,0.0054385606251973004,0.004286424889777041,0.025715083519512454,,0.7000000000006499,-0.52,4.511946372076636e-13
bs_damping_015,wave,waist_roll_joint,0.0386269102010452,0.0223043351190201,0.5774299575847661,0.0163225750820251,0.021367168563218554,0.05046365114300729,0.9400000000005599,0.1400000000008046,0.76,1.1999999999997009
bs_armature_minus20,heart,left_ankle_pitch_joint,0.0461992339004458,0.0350848040053342,0.759423935057842,0.011114429895111598,0.02290137915543209,0.05148121586421184,-0.3999999999998237,2.4400000000005058,-1.0,-2.4158453015843406e-13
bs_armature_minus20,heart,right_ankle_pitch_joint,0.0320215225219725,0.0393821884300849,1.2298662064885162,0.0073606659081124,0.02127265142452961,0.0461437980646897,-1.0199999999998106,2.420000000000517,-0.98,0.6999999999993705
bs_armature_minus20,heart,left_knee_joint,0.0074777603149413,0.055999026107702465,7.48874311948872,0.04852126579276116,0.023019924660462973,0.04508846216462278,-0.2399999999998199,-1.2199999999990387,0.38,
bs_armature_minus20,heart,right_knee_joint,0.023776531219482297,0.05432158883524113,2.284672576238979,0.030545057615758833,0.01613711911893835,0.04004416436393702,-0.5199999999998139,0.7600000000008835,0.18,2.16099999999856
bs_armature_minus20,heart,left_hip_pitch_joint,0.035656699362948296,0.02988632293053689,0.838168519927351,0.005770376432411406,0.019242885629115702,0.04778245988281576,-0.21999999999980607,0.42000000000065585,1.0,-2.4158453015843406e-13
bs_armature_minus20,heart,right_hip_pitch_joint,0.041033744812011594,0.0314573531932098,0.7666215534878859,0.009576391618801791,0.02348872963056338,0.05190784861701462,-0.2599999999998124,0.5400000000006533,1.0,-2.4158453015843406e-13
bs_armature_minus20,heart,waist_pitch_joint,0.0323393432511609,0.0206099954832763,0.6373040826219146,0.011729347767884597,0.013821343425830693,0.034345703337286905,-0.059999999999809484,1.8000000000008818,1.0,0.11999999999969191
bs_armature_minus20,heart,left_ankle_roll_joint,0.0040264129638671,0.004052968979343201,1.0065954525068377,2.6556015476100932e-05,0.0026748562268903496,0.008904575879992447,,0.4000000000007633,1.0,-2.4158453015843406e-13
bs_armature_minus20,heart,right_ankle_roll_joint,0.0024929046630858,0.0079124250461467,3.173978196323175,0.0054195203830608996,0.006403245476192448,0.007673814519487088,-0.4599999999998081,2.0800000000000125,-1.0,
bs_armature_minus20,heart,left_hip_roll_joint,0.0034255689965875997,0.002270840873232899,0.6629091037124081,0.0011547281233547009,0.004260258489842111,0.007339363612000802,3.700000000000191,2.479999999999716,-1.0,
bs_armature_minus20,heart,right_hip_roll_joint,0.0026569801611188997,0.005257358935168499,1.9786970983458663,0.0026003787740495996,0.002604826556750209,0.006283051772770571,-0.6399999999996551,2.439999999999717,1.0,
bs_armature_minus20,heart,waist_roll_joint,0.010179951374642601,0.0081311564727706,0.7987421720917669,0.002048794901872002,0.007390983820176732,0.015659677794261063,-0.1399999999998221,0.44000000000074113,0.3,-2.4158453015843406e-13
bs_armature_minus20,wave,left_ankle_pitch_joint,0.0301041603088379,0.023747277934684896,0.7888370806912436,0.006356882374153005,0.007764611111834384,0.03558633189310933,0.3400000000003027,-1.119999999999055,0.44,2.039999999999096
bs_armature_minus20,wave,right_ankle_pitch_joint,0.0279946327209472,0.018609287802325486,0.6647448454789315,0.009385344918621714,0.006805599296700922,0.03070396428267651,0.4400000000003361,-1.9199999999993014,-0.48,-0.07999999999978158
bs_armature_minus20,wave,left_knee_joint,0.0072860717773437006,0.06809893455387367,9.346453978895697,0.06081286277652997,0.039287759352395514,0.048444351931773745,0.3000000000003889,-1.339999999999292,0.6,
bs_armature_minus20,wave,right_knee_joint,0.0101536373968025,0.08144736919611878,8.021496731975825,0.07129373179931628,0.04483855886604534,0.06511634585203699,0.4600000000003926,0.2800000000006806,-1.0,
bs_armature_minus20,wave,left_hip_pitch_joint,0.0139975547790526,0.05024840271960346,3.5897986121690626,0.036250847940550855,0.024410458377201363,0.04008063913703748,-0.019999999999682494,-1.9799999999993068,-0.84,-0.15999999999988646
bs_armature_minus20,wave,right_hip_pitch_joint,0.0170655250549316,0.0418226735308333,2.4507112084868066,0.0247571484759017,0.016614136597320164,0.03341887702820104,0.14000000000031415,-0.6199999999994001,-0.72,-0.019999999999857465
bs_armature_minus20,wave,waist_pitch_joint,0.0280405753307459,0.0299798309297622,1.06915890905027,0.0019392555990162992,0.012255871138204446,0.04002097418847764,0.4200000000003508,1.8200000000008387,0.8,-0.07999999999979224
bs_armature_minus20,wave,left_ankle_roll_joint,0.0088210105895995,0.0212044888296072,2.4038616226817098,0.0123834782400077,0.009321202090154409,0.027840806710694995,0.020000000000558238,-0.21999999999914532,0.86,
bs_armature_minus20,wave,right_ankle_roll_joint,0.0093955993652344,0.022329260543027998,2.376565844819942,0.012933661177793598,0.006922520292678195,0.027213310290189096,0.600000000000759,-0.19999999999914575,0.86,
bs_armature_minus20,wave,left_hip_roll_joint,0.0099711418151855,0.0132852686580096,1.3323718491072774,0.0033141268428240993,0.0035807175867772914,0.026573990005895057,0.8800000000007744,-1.1999999999991315,0.14,4.511946372076636e-13
bs_armature_minus20,wave,right_hip_roll_joint,0.0095877647399902,0.0144859859831869,1.5108825024425565,0.0048982212431967,0.004710843160908529,0.02614437049769434,2.660000000000746,0.560000000000727,0.14,4.511946372076636e-13
bs_armature_minus20,wave,waist_roll_joint,0.0386269102010452,0.0233133777942698,0.603552747888154,0.015313532406775403,0.021386908947059625,0.050036211894373156,0.7600000000004998,0.1400000000008046,0.76,0.7999999999999226
bs_armature_plus20,heart,left_ankle_pitch_joint,0.0461992339004458,0.034683817572572495,0.7507444311157249,0.011515416327873305,0.022871831558350094,0.05135039326565887,-0.3999999999998237,2.4400000000005058,-1.0,-2.4158453015843406e-13
bs_armature_plus20,heart,right_ankle_pitch_joint,0.0320215225219725,0.0390600861616118,1.2198072760222314,0.0070385636396393045,0.02121283532178949,0.046012091132431,-1.0199999999998106,2.420000000000517,-0.98,0.6799999999993815
bs_armature_plus20,heart,left_knee_joint,0.0074777603149413,0.056060266083289456,7.496932734160459,0.048582505768348154,0.023053719182453566,0.04513741530492024,-0.2399999999998199,-1.2199999999990387,0.38,
bs_armature_plus20,heart,right_knee_joint,0.023776531219482297,0.05435927444283439,2.286257568063286,0.030582743223352096,0.01614492181703858,0.04018680694326433,-0.5199999999998139,0.7600000000008835,0.18,2.140999999998572
bs_armature_plus20,heart,left_hip_pitch_joint,0.035656699362948296,0.029918109864196796,0.8390599914944847,0.005738589498751501,0.019287635421167043,0.047764616375567254,-0.21999999999980607,0.42000000000065585,1.0,-2.4158453015843406e-13
bs_armature_plus20,heart,right_hip_pitch_joint,0.041033744812011594,0.03148693126856664,0.7673423766906508,0.009546813543444957,0.02355364437543565,0.051856527192907134,-0.2799999999998191,0.5400000000006533,1.0,-2.4158453015843406e-13
bs_armature_plus20,heart,waist_pitch_joint,0.0323393432511609,0.0206818497124298,0.639525965379256,0.011657493538731096,0.013817755454170176,0.0343500982323275,-0.059999999999809484,1.8000000000008818,1.0,0.11999999999969191
bs_armature_plus20,heart,left_ankle_roll_joint,0.0040264129638671,0.004118507724421801,1.0228726564764112,9.209476055470085e-05,0.002714254569116574,0.008895177592950918,,0.4000000000007633,1.0,-2.4158453015843406e-13
bs_armature_plus20,heart,right_ankle_roll_joint,0.0024929046630858,0.008044242552498299,3.226855271128126,0.0055513378894124984,0.006474316281682559,0.007667498872462978,-0.4599999999998081,2.0800000000000125,-1.0,
bs_armature_plus20,heart,left_hip_roll_joint,0.0034255689965875997,0.0022184760302461984,0.6476226380073343,0.0012070929663414013,0.004186705168958581,0.007325558816466414,3.9000000000000803,2.479999999999716,-1.0,
bs_armature_plus20,heart,right_hip_roll_joint,0.0026569801611188997,0.005384215031753699,2.0264415634501067,0.0027272348706347993,0.0026758999150067334,0.006271608635268241,-0.6199999999996484,2.439999999999717,1.0,
bs_armature_plus20,heart,waist_roll_joint,0.010179951374642601,0.008120042966185001,0.7976504668196492,0.0020599084084576003,0.007391153149874169,0.015669370699700595,-0.1399999999998221,0.44000000000074113,0.3,-2.4158453015843406e-13
bs_armature_plus20,wave,left_ankle_pitch_joint,0.0301041603088379,0.024599673601879396,0.81715196004512,0.005504486706958505,0.008586816205500145,0.03815409881865668,0.2800000000002827,-1.1599999999990684,0.48,1.519999999999384
bs_armature_plus20,wave,right_ankle_pitch_joint,0.0279946327209472,0.022135689281938126,0.7907119019059294,0.005858943439009074,0.006315068636247763,0.02751500118093113,-0.21999999999988426,-1.879999999999288,-0.34,-0.19999999999971507
bs_armature_plus20,wave,left_knee_joint,0.0072860717773437006,0.06869521827449665,9.428292826884697,0.06140914649715295,0.03997679703753787,0.05341914544224522,0.2800000000003822,-1.399999999999312,0.72,
bs_armature_plus20,wave,right_knee_joint,0.0101536373968025,0.08293632454596567,8.168139288890037,0.07278268714916317,0.044116501140590465,0.06503832012856538,0.4600000000003926,0.30000000000068705,-1.0,
bs_armature_plus20,wave,left_hip_pitch_joint,0.0139975547790526,0.05214249522553194,3.7251145681218123,0.038144940446479335,0.024192946093964735,0.039213508692330215,3.241851231905457e-13,-1.9399999999992934,-0.8200000000000001,-0.09999999999991971
bs_armature_plus20,wave,right_hip_pitch_joint,0.0170655250549316,0.04368176867990589,2.5596498519266317,0.026616243624974292,0.017144131405171285,0.03560607311896789,0.14000000000031415,-0.5399999999993732,-0.72,1.3145040611561853e-13
bs_armature_plus20,wave,waist_pitch_joint,0.0280405753307459,0.0308385507347429,1.099783095424903,0.002797975403997,0.012188107518410358,0.03934437238896633,0.40000000000034414,1.8000000000008498,-0.26,-0.13999999999975898
bs_armature_plus20,wave,left_ankle_roll_joint,0.0088210105895995,0.022975528967843502,2.604636819610332,0.014154518378244002,0.006783859601723972,0.025681288773525313,-1.019999999999789,-0.21999999999914532,0.84,
bs_armature_plus20,wave,right_ankle_roll_joint,0.0093955993652344,0.023859054306270798,2.5393860869115046,0.014463454941036399,0.005763091816490375,0.024610535224360932,-1.2599999999998621,0.7800000000011273,0.84,
bs_armature_plus20,wave,left_hip_roll_joint,0.0099711418151855,0.011966357731236502,1.2000990411160735,0.0019952159160510023,0.003955236836980519,0.023396879635233563,-0.9799999999998469,-0.31999999999883766,0.12,0.24000000000031818
bs_armature_plus20,wave,right_hip_roll_joint,0.0095877647399902,0.012910648086950301,1.3465753944817276,0.0033228833469601017,0.0062769387727624896,0.023032164866832634,-1.0399999999998668,-0.299999999998831,-0.56,
bs_armature_plus20,wave,waist_roll_joint,0.0386269102010452,0.023598679842498797,0.6109388434040537,0.015028230358546404,0.02157603389166272,0.04827929222046912,0.7200000000004865,-0.259999999999329,0.78,0.939999999999845
bs_friction_minus10,heart,left_ankle_pitch_joint,0.0461992339004458,0.03489876203814221,0.7553969858752453,0.011300471862303589,0.0227967511022844,0.051293918907758376,-0.3999999999998237,2.4400000000005058,-1.0,-2.4158453015843406e-13
bs_friction_minus10,heart,right_ankle_pitch_joint,0.0320215225219725,0.03918227232807431,1.223623027330704,0.007160749806101811,0.021221670336753165,0.04606825147225963,-1.0199999999998106,2.420000000000517,-0.98,0.6999999999993705
bs_friction_minus10,heart,left_knee_joint,0.0074777603149413,0.056082164073589624,7.499861149806038,0.04860440375864832,0.022995714647379897,0.04543072231676446,-0.2399999999998199,-1.2199999999990387,0.38,
bs_friction_minus10,heart,right_knee_joint,0.023776531219482297,0.054420984904036296,2.2888530039000887,0.030644453684554,0.016189142379226848,0.04041907219082902,-0.5199999999998139,0.7600000000008835,0.18,2.2209999999985275
bs_friction_minus10,heart,left_hip_pitch_joint,0.035656699362948296,0.029972919674461473,0.8405971447151676,0.005683779688486823,0.019225255059099843,0.04809933241236625,-0.21999999999980607,0.42000000000065585,1.0,-2.4158453015843406e-13
bs_friction_minus10,heart,right_hip_pitch_joint,0.041033744812011594,0.031520165509886094,0.7681523013385647,0.0095135793021255,0.0234688672436314,0.0521577153039101,-0.2799999999998191,0.5400000000006533,1.0,-2.4158453015843406e-13
bs_friction_minus10,heart,waist_pitch_joint,0.0323393432511609,0.0207006678539793,0.6401078615978449,0.011638675397181598,0.013816993900839746,0.03442032059337115,-0.059999999999809484,1.8000000000008818,1.0,0.11999999999969191
bs_friction_minus10,heart,left_ankle_roll_joint,0.0040264129638671,0.0041200275311137,1.0232501156952092,9.361456724660006e-05,0.002708410885480844,0.00888356761890128,,0.4000000000007633,1.0,-2.4158453015843406e-13
bs_friction_minus10,heart,right_ankle_roll_joint,0.0024929046630858,0.0078276212810092,3.139960142446808,0.0053347166179234,0.00620551473596392,0.00768120135230238,-0.41999999999979476,2.0800000000000125,-1.0,
bs_friction_minus10,heart,left_hip_roll_joint,0.0034255689965875997,0.0021278559684164977,0.6211686206105245,0.001297713028171102,0.004169704672083497,0.007322402373938901,3.8000000000001357,2.479999999999716,-1.0,
bs_friction_minus10,heart,right_hip_roll_joint,0.0026569801611188997,0.005042584796305499,1.8978631719184462,0.0023856046351865994,0.0023783399174264986,0.0063220034737463794,-0.47999999999960163,2.439999999999717,1.0,
bs_friction_minus10,heart,waist_roll_joint,0.010179951374642601,0.0081672103065161,0.802283822971879,0.002012741068126501,0.00742638355207074,0.015684366955404202,-0.1399999999998221,0.44000000000074113,0.32,-2.4158453015843406e-13
bs_friction_minus10,wave,left_ankle_pitch_joint,0.0301041603088379,0.022828143955795993,0.7583052880931599,0.007276016353041908,0.007691349971831385,0.03483295035914415,0.3600000000003094,-1.3199999999991219,0.36,1.4999999999993952
bs_friction_minus10,wave,right_ankle_pitch_joint,0.0279946327209472,0.01647642487490858,0.5885565650797043,0.01151820784603862,0.006674107541115452,0.02982098677229827,0.260000000000276,-1.9199999999993014,-0.46,-0.0999999999997705
bs_friction_minus10,wave,left_knee_joint,0.0072860717773437006,0.07351613140610036,10.0899543200633,0.06623005962875667,0.0398849759786365,0.049267663236693515,0.36000000000040894,-1.2999999999992788,0.76,
bs_friction_minus10,wave,right_knee_joint,0.0101536373968025,0.07913638608726442,7.793895231297642,0.06898274869046192,0.044461577204498004,0.06313708990508082,0.4800000000003993,0.2800000000006806,-1.0,
bs_friction_minus10,wave,left_hip_pitch_joint,0.0139975547790526,0.04978432096798291,3.5566441249071126,0.03578676618893031,0.023799221999273243,0.03937761596674574,-0.03999999999968917,-1.9399999999992934,-0.8200000000000001,-0.15999999999988646
bs_friction_minus10,wave,right_hip_pitch_joint,0.0170655250549316,0.04357920835087242,2.553640055644165,0.026513683295940824,0.016790797997337265,0.03385274383274419,0.16000000000032083,-0.4599999999993467,-0.7000000000000001,0.020000000000120366
bs_friction_minus10,wave,waist_pitch_joint,0.0280405753307459,0.0298461726666935,1.0643923070283012,0.0018055973359475987,0.012188702583916994,0.039950887107377826,0.40000000000034414,1.8200000000008387,-0.28,-0.13999999999975898
bs_friction_minus10,wave,left_ankle_roll_joint,0.0088210105895995,0.0234608042124629,2.659650385197881,0.0146397936228634,0.011370363138590625,0.02773626864092049,-0.339999999999562,-0.19999999999913864,0.88,
bs_friction_minus10,wave,right_ankle_roll_joint,0.0093955993652344,0.0250004835514609,2.660871603781628,0.015604884186226502,0.008814968263970132,0.026999049335611047,-0.05999999999946137,-0.1599999999991324,0.9,
bs_friction_minus10,wave,left_hip_roll_joint,0.0099711418151855,0.015195173321526699,1.5239150744386452,0.005224031506341199,0.004581413673774582,0.025499885228535815,-0.5199999999996932,-1.0999999999990981,-0.56,
bs_friction_minus10,wave,right_hip_roll_joint,0.0095877647399902,0.0167769375117564,1.7498278239744907,0.0071891727717662,0.004382561206245428,0.025024847598973114,1.0200000000008211,0.6000000000007049,-0.56,4.511946372076636e-13
bs_friction_minus10,wave,waist_roll_joint,0.0386269102010452,0.0224103459991573,0.5801744401122433,0.0162165642018879,0.021294734662122734,0.05054672097522854,0.8000000000005132,0.1400000000008046,0.76,0.8599999999998893
bs_friction_plus10,heart,left_ankle_pitch_joint,0.0461992339004458,0.034936728343199,0.7562187809971861,0.011262505557246803,0.022923776962333265,0.05151205584676731,-0.3999999999998237,2.4400000000005058,-1.0,-2.4158453015843406e-13
bs_friction_plus10,heart,right_ankle_pitch_joint,0.0320215225219725,0.03926927414337311,1.2263400066760524,0.007247751621400615,0.021311194092763528,0.04613438575695337,-1.0199999999998106,2.420000000000517,-0.98,0.6999999999993705
bs_friction_plus10,heart,left_knee_joint,0.0074777603149413,0.05609616037549042,7.501732873599168,0.04861840006054912,0.023138330338768012,0.045051071551339465,-0.2399999999998199,-1.2199999999990387,0.38,
bs_friction_plus10,heart,right_knee_joint,0.023776531219482297,0.054388914040140623,2.287504158536582,0.030612382820658326,0.016227539301938324,0.0401478043569562,-0.5199999999998139,0.7600000000008835,0.18,2.140999999998572
bs_friction_plus10,heart,left_hip_pitch_joint,0.035656699362948296,0.029893352271381013,0.8383656593420952,0.0057633470915672835,0.01926453897884898,0.04755526046067461,-0.21999999999980607,0.42000000000065585,1.0,-2.4158453015843406e-13
bs_friction_plus10,heart,right_hip_pitch_joint,0.041033744812011594,0.031481335282007306,0.7672060014564388,0.009552409530004288,0.02351994187214768,0.05178326419902441,-0.2799999999998191,0.5400000000006533,1.0,-2.4158453015843406e-13
bs_friction_plus10,heart,waist_pitch_joint,0.0323393432511609,0.0206377970883778,0.6381637662860379,0.011701546162783096,0.013838655816201023,0.03440590774449772,-0.059999999999809484,1.8000000000008818,1.0,0.13999999999968082
bs_friction_plus10,heart,left_ankle_roll_joint,0.0040264129638671,0.0039078908150112016,0.9705638368643474,0.00011852214885589834,0.002625113939698076,0.00889994159431211,,0.4000000000007633,1.0,-2.4158453015843406e-13
bs_friction_plus10,heart,right_ankle_roll_joint,0.0024929046630858,0.007955853292935999,3.1913989374499305,0.0054629486298501985,0.006516897614178782,0.007662338903019669,-0.5199999999998282,2.0800000000000125,-1.0,
bs_friction_plus10,heart,left_hip_roll_joint,0.0034255689965875997,0.002464216212745299,0.7193596786986459,0.0009613527838423009,0.004382096366451596,0.007355870518308981,3.5600000000002687,2.479999999999716,-1.0,
bs_friction_plus10,heart,right_hip_roll_joint,0.0026569801611188997,0.0053578424986928,2.0165158088483888,0.0027008623375739007,0.002743235036091713,0.006269452340506355,-0.6799999999996684,2.439999999999717,1.0,
bs_friction_plus10,heart,waist_roll_joint,0.010179951374642601,0.008124147462135701,0.79805366088214,0.0020558039125069,0.007391960799953934,0.015652760287707335,-0.1399999999998221,0.44000000000074113,0.3,-2.4158453015843406e-13
bs_friction_plus10,wave,left_ankle_pitch_joint,0.0301041603088379,0.024576906842113694,0.8163956938170592,0.005527253466724207,0.008465945180800016,0.03705783856916943,0.2800000000002827,-0.999999999999015,0.52,1.7999999999992289
bs_friction_plus10,wave,right_ankle_pitch_joint,0.0279946327209472,0.01688482781029621,0.6031451806710794,0.01110980491065099,0.007133815654351897,0.028459510490008267,0.5400000000003695,-1.8999999999992947,-0.4,-0.29999999999965965
bs_friction_plus10,wave,left_knee_joint,0.0072860717773437006,0.0737044810641655,10.115804965489387,0.0664184092868218,0.04335663987840892,0.05249836319399027,0.3000000000003889,-1.3799999999993053,0.7000000000000001,
